ZIP_3_DIGIT,medhhinc,year
70,52382,2011
71,52382,2011
74,52382,2011
75,52382,2011
80,53926,2011
83,53926,2011
70,96360,2011
79,96360,2011
85,96360,2011
88,96360,2011
74,83839,2011
78,83839,2011
70,66398,2011
71,66398,2011
72,66398,2011
79,66398,2011
88,66398,2011
78,66594,2011
88,66594,2011
870,43916,2011
871,43916,2011
881,36282,2011
882,36282,2011
883,36282,2011
879,36101,2011
880,36101,2011
881,50758,2011
882,50758,2011
870,28983,2011
873,28983,2011
880,35308,2011
883,35308,2011
870,53214,2011
871,53214,2011
875,53214,2011
870,51728,2011
873,51728,2011
874,51728,2011
870,49959,2011
875,49959,2011
870,42802,2011
871,42802,2011
120,57062,2011
121,57062,2011
122,57062,2011
123,57062,2011
124,57062,2011
104,32058,2011
105,32058,2011
107,32058,2011
108,32058,2011
137,44158,2011
138,44158,2011
139,44158,2011
140,38932,2011
141,38932,2011
147,38932,2011
130,49256,2011
131,49256,2011
148,49256,2011
140,40927,2011
141,40927,2011
147,40927,2011
148,50120,2011
149,50120,2011
129,50872,2011
105,67727,2011
125,67727,2011
126,67727,2011
140,47533,2011
141,47533,2011
142,47533,2011
130,45500,2011
131,45500,2011
136,45500,2011
112,42752,2011
114,42752,2011
144,50513,2011
145,50513,2011
148,50513,2011
130,50173,2011
131,50173,2011
133,50173,2011
134,50173,2011
144,50204,2011
145,50204,2011
146,50204,2011
110,91414,2011
115,91414,2011
116,91414,2011
117,91414,2011
118,91414,2011
100,66299,2011
101,66299,2011
102,66299,2011
104,66299,2011
140,45398,2011
141,45398,2011
143,45398,2011
130,46736,2011
131,46736,2011
133,46736,2011
134,46736,2011
135,46736,2011
130,53946,2011
131,53946,2011
132,53946,2011
131,52162,2011
144,52162,2011
145,52162,2011
109,66224,2011
125,66224,2011
127,66224,2011
130,43372,2011
131,43372,2011
133,43372,2011
134,43372,2011
136,43372,2011
105,90735,2011
125,90735,2011
110,53572,2011
111,53572,2011
113,53572,2011
114,53572,2011
115,53572,2011
116,53572,2011
120,58943,2011
121,58943,2011
103,70578,2011
109,82217,2011
129,43578,2011
136,43578,2011
120,64250,2011
121,64250,2011
123,64250,2011
128,64250,2011
120,52505,2011
121,52505,2011
123,52505,2011
144,43457,2011
145,43457,2011
148,43457,2011
5,84106,2011
63,84106,2011
117,84106,2011
119,84106,2011
109,47978,2011
124,47978,2011
125,47978,2011
127,47978,2011
130,51586,2011
131,51586,2011
137,51586,2011
138,51586,2011
148,51586,2011
124,55006,2011
125,55006,2011
127,55006,2011
128,53110,2011
131,52597,2011
144,52597,2011
145,52597,2011
104,77006,2011
105,77006,2011
106,77006,2011
107,77006,2011
108,77006,2011
272,40699,2011
273,40699,2011
284,38584,2011
287,41422,2011
288,41422,2011
280,36706,2011
281,36706,2011
286,36706,2011
287,36706,2011
280,48668,2011
281,48668,2011
282,48668,2011
286,33198,2011
285,44429,2011
280,44369,2011
281,44369,2011
286,44369,2011
280,35753,2011
281,35753,2011
286,35753,2011
285,51298,2011
283,43577,2011
270,40281,2011
271,40281,2011
272,40281,2011
273,40281,2011
281,40281,2011
272,46231,2011
275,46231,2011
276,46231,2011
277,46231,2011
270,42911,2011
271,42911,2011
272,42911,2011
273,42911,2011
280,40674,2011
281,40674,2011
272,43419,2011
273,43419,2011
274,43419,2011
273,39513,2011
275,39513,2011
283,39513,2011
287,46789,2011
270,50241,2011
280,50241,2011
281,50241,2011
286,50241,2011
275,46915,2011
276,46915,2011
278,46915,2011
283,46915,2011
280,52147,2011
281,52147,2011
286,52147,2011
280,51935,2011
281,51935,2011
282,51935,2011
272,45158,2011
273,45158,2011
283,45158,2011
275,44261,2011
278,44261,2011
284,45719,2011
284,45573,2011
285,45573,2011
272,56482,2011
273,56482,2011
275,56482,2011
277,56482,2011
278,39047,2011
285,39047,2011
272,40301,2011
273,40301,2011
283,30806,2011
270,35816,2011
272,35816,2011
273,35816,2011
270,40008,2011
280,40008,2011
281,40008,2011
286,40008,2011
280,35786,2011
281,35786,2011
287,35786,2011
270,32310,2011
286,32310,2011
280,61048,2011
281,61048,2011
282,61048,2011
275,62141,2011
276,62141,2011
277,62141,2011
275,39085,2011
278,39085,2011
283,39085,2011
285,39085,2011
270,30181,2011
286,30181,2011
275,36508,2011
278,36508,2011
584,57460,2011
585,57460,2011
580,51442,2011
581,51442,2011
582,43917,2011
458,41307,2011
440,38204,2011
444,38204,2011
437,40981,2011
439,40981,2011
450,53138,2011
452,53138,2011
453,53138,2011
430,41292,2011
431,41292,2011
453,41292,2011
455,41292,2011
451,55934,2011
452,55934,2011
439,43975,2011
444,43975,2011
446,43975,2011
440,41530,2011
441,41530,2011
442,41530,2011
430,85365,2011
432,85365,2011
433,85365,2011
434,46949,2011
440,46949,2011
448,46949,2011
430,59607,2011
431,59607,2011
430,47029,2011
431,47029,2011
432,47029,2011
440,63855,2011
442,63855,2011
444,63855,2011
431,56194,2011
450,56194,2011
451,56194,2011
453,56194,2011
454,56194,2011
450,45940,2011
451,45940,2011
452,45940,2011
433,46742,2011
435,46742,2011
448,46742,2011
458,46742,2011
439,42075,2011
440,52690,2011
441,52690,2011
430,54887,2011
431,54887,2011
437,54887,2011
438,54887,2011
440,48280,2011
442,48280,2011
448,48280,2011
434,38421,2011
435,38421,2011
436,38421,2011
444,39356,2011
445,39356,2011
446,39356,2011
433,41133,2011
448,41133,2011
440,59572,2011
442,59572,2011
443,59572,2011
448,59572,2011
453,46759,2011
454,46759,2011
450,40602,2011
453,40602,2011
454,40602,2011
430,38259,2011
437,38259,2011
438,38259,2011
442,49554,2011
443,49554,2011
444,49554,2011
446,49554,2011
430,40117,2011
448,40117,2011
449,40117,2011
431,43464,2011
451,43464,2011
456,43464,2011
456,29657,2011
442,41827,2011
446,41827,2011
447,41827,2011
440,46429,2011
441,46429,2011
442,46429,2011
443,46429,2011
446,46429,2011
447,46429,2011
440,40867,2011
442,40867,2011
444,40867,2011
445,40867,2011
437,42082,2011
438,42082,2011
446,42082,2011
450,69201,2011
451,69201,2011
452,69201,2011
453,69201,2011
454,69201,2011
442,46827,2011
446,46827,2011
448,46827,2011
434,49792,2011
435,49792,2011
436,49792,2011
448,49792,2011
458,49792,2011
730,59329,2011
731,59329,2011
737,59329,2011
730,51606,2011
731,51606,2011
748,51606,2011
730,44585,2011
735,44585,2011
740,39030,2011
741,39030,2011
744,39030,2011
744,34440,2011
730,42893,2011
731,42893,2011
748,42893,2011
730,35181,2011
740,35181,2011
748,35181,2011
730,42272,2011
748,42272,2011
740,54591,2011
741,54591,2011
743,54591,2011
740,46466,2011
741,46466,2011
740,49605,2011
741,49605,2011
743,49605,2011
744,49605,2011
973,42513,2011
974,42513,2011
970,58055,2011
971,58055,2011
972,58055,2011
973,58055,2011
977,46984,2011
974,38502,2011
977,38502,2011
974,39138,2011
975,39138,2011
974,37048,2011
975,37048,2011
976,36464,2011
977,36464,2011
973,40584,2011
974,40584,2011
973,42565,2011
974,42565,2011
970,44051,2011
971,44051,2011
973,44051,2011
970,46888,2011
971,46888,2011
972,46888,2011
971,53252,2011
973,53252,2011
978,43502,2011
970,62488,2011
971,62488,2011
972,62488,2011
971,53612,2011
973,53612,2011
170,54906,2011
172,54906,2011
173,54906,2011
150,49759,2011
151,49759,2011
152,49759,2011
153,49759,2011
156,49759,2011
160,49759,2011
156,42530,2011
157,42530,2011
160,42530,2011
162,42530,2011
150,48901,2011
151,48901,2011
160,48901,2011
161,48901,2011
170,52307,2011
175,52307,2011
180,52307,2011
194,52307,2011
195,52307,2011
196,52307,2011
159,43136,2011
166,43136,2011
180,70617,2011
189,70617,2011
190,70617,2011
191,70617,2011
194,70617,2011
150,54627,2011
160,54627,2011
161,54627,2011
162,54627,2011
163,54627,2011
157,40253,2011
159,40253,2011
166,40253,2011
180,44139,2011
182,44139,2011
183,44139,2011
186,44139,2011
166,46988,2011
168,46988,2011
175,79160,2011
190,79160,2011
193,79160,2011
194,79160,2011
195,79160,2011
157,42780,2011
158,42780,2011
166,42780,2011
168,42780,2011
177,39730,2011
178,39730,2011
179,39730,2011
186,39730,2011
161,41199,2011
163,41199,2011
164,41199,2011
170,58824,2011
172,58824,2011
173,58824,2011
170,51871,2011
171,51871,2011
179,51871,2011
190,60102,2011
191,60102,2011
193,60102,2011
164,41975,2011
165,41975,2011
150,37052,2011
154,37052,2011
155,37052,2011
156,37052,2011
170,49068,2011
172,49068,2011
156,42498,2011
157,42498,2011
159,42498,2011
162,42498,2011
184,44284,2011
185,44284,2011
186,44284,2011
170,53387,2011
173,53387,2011
175,53387,2011
176,53387,2011
193,53387,2011
195,53387,2011
160,41606,2011
161,41606,2011
170,55019,2011
175,55019,2011
179,55019,2011
195,55019,2011
180,50978,2011
181,50978,2011
189,50978,2011
195,50978,2011
178,42847,2011
182,42847,2011
186,42847,2011
187,42847,2011
169,42391,2011
177,42391,2011
178,42391,2011
160,41648,2011
161,41648,2011
163,41648,2011
180,51875,2011
182,51875,2011
183,51875,2011
184,51875,2011
186,51875,2011
180,76220,2011
189,76220,2011
190,76220,2011
191,76220,2011
193,76220,2011
194,76220,2011
195,76220,2011
180,57950,2011
181,57950,2011
183,57950,2011
170,39822,2011
177,39822,2011
178,39822,2011
190,34207,2011
191,34207,2011
179,47437,2011
182,47437,2011
195,47437,2011
154,38658,2011
155,38658,2011
156,38658,2011
159,38658,2011
150,52783,2011
151,52783,2011
152,52783,2011
153,52783,2011
154,52783,2011
150,46474,2011
151,46474,2011
152,46474,2011
154,46474,2011
155,46474,2011
156,46474,2011
157,46474,2011
159,46474,2011
162,46474,2011
170,55551,2011
173,55551,2011
174,55551,2011
28,60416,2011
29,60416,2011
28,69119,2011
28,46875,2011
29,46875,2011
28,69528,2011
290,41522,2011
291,41522,2011
298,41522,2011
296,40943,2011
299,55439,2011
290,49553,2011
294,49553,2011
294,50510,2011
290,39125,2011
291,39125,2011
295,39125,2011
290,50266,2011
294,50266,2011
291,40232,2011
295,40232,2011
293,48586,2011
296,48586,2011
291,35678,2011
296,35678,2011
298,35678,2011
295,38775,2011
290,40232,2011
297,40232,2011
290,35178,2011
291,35178,2011
293,35178,2011
296,35178,2011
290,50661,2011
291,50661,2011
292,50661,2011
296,41153,2011
290,31031,2011
291,31031,2011
294,31031,2011
296,39348,2011
290,44969,2011
291,44969,2011
292,44969,2011
293,40167,2011
296,40167,2011
290,42009,2011
291,42009,2011
297,49406,2011
570,51365,2011
571,51365,2011
577,48981,2011
377,40756,2011
378,40756,2011
379,40756,2011
377,45858,2011
378,45858,2011
379,45858,2011
373,37149,2011
370,43556,2011
371,43556,2011
372,43556,2011
376,31873,2011
377,31873,2011
378,31873,2011
373,41769,2011
374,41769,2011
377,44580,2011
378,44580,2011
379,44580,2011
380,38743,2011
383,38743,2011
370,40518,2011
371,40518,2011
384,40518,2011
370,47154,2011
371,47154,2011
422,47154,2011
385,32874,2011
370,47785,2011
371,47785,2011
370,52249,2011
371,52249,2011
377,42066,2011
378,42066,2011
379,42066,2011
375,44391,2011
380,44391,2011
381,44391,2011
376,39541,2011
378,39541,2011
370,52115,2011
371,52115,2011
376,41564,2011
370,86962,2011
371,86962,2011
372,86962,2011
384,86962,2011
370,59987,2011
371,59987,2011
759,39007,2011
786,55599,2011
789,55599,2011
765,45309,2011
780,46704,2011
781,46704,2011
782,46704,2011
755,45035,2011
774,61924,2011
775,61924,2011
778,33817,2011
785,32070,2011
750,82237,2011
751,82237,2011
752,82237,2011
753,82237,2011
754,82237,2011
780,59234,2011
781,59234,2011
782,59234,2011
786,59234,2011
765,49808,2011
766,49808,2011
750,47326,2011
751,47326,2011
752,47326,2011
753,47326,2011
760,47326,2011
750,69644,2011
752,69644,2011
760,69644,2011
761,69644,2011
762,69644,2011
797,49967,2011
751,61570,2011
760,61570,2011
766,61570,2011
798,39573,2011
799,39573,2011
770,82271,2011
774,82271,2011
775,82271,2011
775,59020,2011
776,59020,2011
750,44574,2011
754,44574,2011
762,44574,2011
756,42572,2011
781,57326,2011
786,57326,2011
770,50928,2011
772,50928,2011
773,50928,2011
774,50928,2011
775,50928,2011
756,44334,2011
781,55160,2011
786,55160,2011
787,55160,2011
751,38278,2011
757,38278,2011
758,38278,2011
785,31077,2011
751,50272,2011
754,50272,2011
776,41256,2011
777,41256,2011
760,54664,2011
751,61537,2011
754,61537,2011
773,45371,2011
775,45371,2011
793,43716,2011
794,43716,2011
765,40484,2011
766,40484,2011
767,40484,2011
797,54330,2011
773,60952,2011
774,60952,2011
778,60952,2011
757,39110,2011
759,39110,2011
783,44083,2011
784,44083,2011
776,42398,2011
760,69706,2011
761,69706,2011
764,69706,2011
790,35956,2011
791,35956,2011
790,57183,2011
791,57183,2011
750,82061,2011
751,82061,2011
783,50168,2011
751,43814,2011
756,43814,2011
757,43814,2011
750,52789,2011
752,52789,2011
760,52789,2011
761,52789,2011
762,52789,2011
795,40123,2011
796,40123,2011
768,43107,2011
769,43107,2011
733,53036,2011
765,53036,2011
786,53036,2011
787,53036,2011
779,45465,2011
758,38869,2011
773,38869,2011
778,38869,2011
780,36132,2011
783,36132,2011
763,43292,2011
765,67246,2011
786,67246,2011
787,67246,2011
843,46174,2011
840,69021,2011
843,69021,2011
844,69021,2011
840,56171,2011
841,56171,2011
840,58607,2011
846,58607,2011
847,45854,2011
840,51798,2011
842,51798,2011
843,51798,2011
844,51798,2011
54,61879,2011
56,61879,2011
229,63001,2011
245,63001,2011
203,100735,2011
204,100735,2011
205,100735,2011
220,100735,2011
221,100735,2011
222,100735,2011
228,47326,2011
229,47326,2011
244,47326,2011
240,59980,2011
241,59980,2011
245,59980,2011
231,71110,2011
232,71110,2011
238,71110,2011
200,105797,2011
201,105797,2011
202,105797,2011
220,105797,2011
221,105797,2011
222,105797,2011
223,105797,2011
201,93762,2011
224,93762,2011
225,93762,2011
226,93762,2011
227,93762,2011
226,69155,2011
225,67505,2011
230,67505,2011
231,67505,2011
230,57860,2011
231,57860,2011
232,57860,2011
230,71667,2011
231,71667,2011
201,119134,2011
220,119134,2011
240,43982,2011
241,43982,2011
243,43982,2011
201,95146,2011
220,95146,2011
221,95146,2011
240,61615,2011
241,61615,2011
228,51889,2011
244,51889,2011
224,76475,2011
225,76475,2011
229,76475,2011
230,76475,2011
231,76475,2011
221,91348,2011
224,91348,2011
225,91348,2011
227,91348,2011
231,84167,2011
236,84167,2011
222,82748,2011
223,82748,2011
233,66563,2011
234,66563,2011
237,66563,2011
236,49848,2011
245,36627,2011
236,48976,2011
234,43108,2011
235,43108,2011
233,42647,2011
237,42647,2011
231,38926,2011
232,38926,2011
240,39040,2011
241,39040,2011
233,64334,2011
234,64334,2011
233,64614,2011
234,64614,2011
989,61690,2011
993,61690,2011
988,50986,2011
983,50161,2011
986,56656,2011
985,42031,2011
986,42031,2011
993,49176,2011
988,43076,2011
991,43076,2011
993,43076,2011
985,40993,2011
982,59467,2011
980,68775,2011
981,68775,2011
982,68775,2011
983,68775,2011
984,68775,2011
980,60314,2011
981,60314,2011
983,60314,2011
985,60314,2011
983,41931,2011
985,41931,2011
980,55214,2011
983,55214,2011
984,55214,2011
985,55214,2011
982,52519,2011
980,63685,2011
982,63685,2011
990,49078,2011
991,49078,2011
992,49078,2011
985,60061,2011
982,51500,2011
989,42173,2011
993,42173,2011
254,50526,2011
255,37279,2011
257,37279,2011
263,38795,2011
264,38795,2011
265,38795,2011
250,39928,2011
251,39928,2011
252,39928,2011
253,39928,2011
255,39928,2011
263,44049,2011
265,44049,2011
250,38304,2011
251,38304,2011
252,38304,2011
258,38304,2011
259,38304,2011
261,36954,2011
541,52406,2011
542,52406,2011
543,52406,2011
535,60345,2011
537,60345,2011
539,60345,2011
530,51948,2011
535,51948,2011
539,51948,2011
547,48167,2011
530,53202,2011
539,53202,2011
549,53202,2011
530,53217,2011
531,53217,2011
535,53217,2011
531,51337,2011
534,51337,2011
546,49966,2011
530,48272,2011
541,48272,2011
542,48272,2011
544,51678,2011
530,40702,2011
531,40702,2011
532,40702,2011
541,56445,2011
543,56445,2011
549,56445,2011
530,73703,2011
532,73703,2011
544,49680,2011
549,49680,2011
531,52582,2011
534,52582,2011
531,47559,2011
535,47559,2011
540,61811,2011
547,61811,2011
530,50935,2011
531,52250,2011
535,52250,2011
530,67232,2011
530,72562,2011
531,72562,2011
532,72562,2011
549,47763,2011
544,45891,2011
546,45891,2011
820,54053,2011
826,52603,2011
364,48378,2012
365,48378,2012
350,39169,2012
359,39169,2012
362,39169,2012
350,37287,2012
351,37287,2012
355,37287,2012
356,37287,2012
359,37287,2012
357,38445,2012
359,38445,2012
350,53328,2012
351,53328,2012
360,53328,2012
351,34264,2012
359,34264,2012
362,34264,2012
363,40409,2012
350,43959,2012
351,43959,2012
352,43959,2012
354,43959,2012
356,41908,2012
368,45043,2012
356,47999,2012
357,47999,2012
357,56839,2012
358,56839,2012
350,36197,2012
351,36197,2012
357,36197,2012
359,36197,2012
365,39691,2012
366,39691,2012
360,41807,2012
361,41807,2012
350,45051,2012
351,45051,2012
356,45051,2012
357,45051,2012
350,51859,2012
351,51859,2012
359,51859,2012
350,65728,2012
351,65728,2012
352,65728,2012
350,31547,2012
351,31547,2012
362,31547,2012
350,41139,2012
351,41139,2012
354,41139,2012
355,41139,2012
350,35330,2012
351,35330,2012
355,35330,2012
995,72575,2012
997,66539,2012
996,67486,2012
859,33867,2012
860,33867,2012
865,33867,2012
856,43252,2012
859,45640,2012
860,45640,2012
863,45640,2012
864,45640,2012
850,51432,2012
851,51432,2012
852,51432,2012
853,51432,2012
855,51432,2012
853,34445,2012
860,34445,2012
864,34445,2012
859,34298,2012
860,34298,2012
865,34298,2012
853,44762,2012
856,44762,2012
857,44762,2012
851,50515,2012
852,50515,2012
855,50515,2012
856,50515,2012
857,50515,2012
853,44035,2012
860,44035,2012
863,44035,2012
853,39485,2012
727,52294,2012
724,44111,2012
720,49752,2012
721,49752,2012
719,40893,2012
720,40893,2012
721,40893,2012
716,36275,2012
720,36275,2012
721,36275,2012
720,51098,2012
721,51098,2012
720,44437,2012
721,44437,2012
722,44437,2012
719,58009,2012
720,58009,2012
721,58009,2012
722,58009,2012
729,37330,2012
727,41225,2012
729,41225,2012
720,38853,2012
721,38853,2012
725,38853,2012
945,70500,2012
946,70500,2012
947,70500,2012
950,70500,2012
953,70500,2012
959,40960,2012
945,74177,2012
946,74177,2012
947,74177,2012
948,74177,2012
956,69973,2012
957,69973,2012
961,69973,2012
932,41627,2012
936,41627,2012
937,41627,2012
938,41627,2012
955,40682,2012
922,40200,2012
932,45910,2012
933,45910,2012
934,45910,2012
935,45910,2012
932,45935,2012
936,45935,2012
954,33219,2012
900,53001,2012
902,53001,2012
903,53001,2012
904,53001,2012
905,53001,2012
906,53001,2012
907,53001,2012
908,53001,2012
910,53001,2012
911,53001,2012
912,53001,2012
913,53001,2012
914,53001,2012
915,53001,2012
916,53001,2012
917,53001,2012
918,53001,2012
930,53001,2012
932,53001,2012
935,53001,2012
936,42039,2012
949,90535,2012
954,41369,2012
955,41369,2012
936,43597,2012
953,43597,2012
934,58109,2012
939,58109,2012
950,58109,2012
945,68553,2012
954,68553,2012
956,53768,2012
957,53768,2012
959,53768,2012
961,53768,2012
906,71983,2012
907,71983,2012
908,71983,2012
926,71983,2012
927,71983,2012
928,71983,2012
956,69086,2012
957,69086,2012
959,69086,2012
961,69086,2012
917,52621,2012
920,52621,2012
922,52621,2012
923,52621,2012
925,52621,2012
928,52621,2012
945,52667,2012
956,52667,2012
957,52667,2012
958,52667,2012
917,50770,2012
922,50770,2012
923,50770,2012
924,50770,2012
925,50770,2012
928,50770,2012
935,50770,2012
919,60330,2012
920,60330,2012
921,60330,2012
925,60330,2012
926,60330,2012
940,73012,2012
941,73012,2012
952,50722,2012
953,50722,2012
956,50722,2012
934,60264,2012
940,81609,2012
941,81609,2012
943,81609,2012
944,81609,2012
930,61890,2012
931,61890,2012
932,61890,2012
934,61890,2012
940,91425,2012
943,91425,2012
945,91425,2012
950,91425,2012
951,91425,2012
940,67769,2012
950,67769,2012
960,45442,2012
945,62066,2012
956,62066,2012
945,59941,2012
949,59941,2012
954,59941,2012
952,46405,2012
953,46405,2012
956,47081,2012
958,47081,2012
959,47081,2012
932,40302,2012
936,40302,2012
902,71517,2012
913,71517,2012
930,71517,2012
932,71517,2012
956,50594,2012
957,50594,2012
959,50594,2012
956,43545,2012
959,43545,2012
800,55863,2012
801,55863,2012
802,55863,2012
806,55863,2012
807,55863,2012
800,60443,2012
801,60443,2012
802,60443,2012
800,66989,2012
803,66989,2012
804,66989,2012
805,66989,2012
800,50488,2012
801,50488,2012
802,50488,2012
800,95324,2012
801,95324,2012
804,95324,2012
801,55217,2012
808,55217,2012
809,55217,2012
810,55217,2012
800,67512,2012
801,67512,2012
802,67512,2012
803,67512,2012
804,67512,2012
805,55890,2012
806,55890,2012
815,45892,2012
816,45892,2012
808,41262,2012
810,41262,2012
812,41262,2012
805,55357,2012
806,55357,2012
807,55357,2012
64,79841,2012
66,79841,2012
67,79841,2012
68,79841,2012
69,79841,2012
60,63536,2012
61,63536,2012
64,63536,2012
67,63536,2012
60,67658,2012
67,67658,2012
68,67658,2012
60,74484,2012
64,74484,2012
60,59271,2012
64,59271,2012
65,59271,2012
67,59271,2012
62,66603,2012
63,66603,2012
64,66603,2012
60,75238,2012
62,75238,2012
64,75238,2012
62,54098,2012
63,54098,2012
199,52894,2012
197,62157,2012
198,62157,2012
199,62157,2012
199,49471,2012
200,66583,2012
202,66583,2012
203,66583,2012
204,66583,2012
205,66583,2012
320,41669,2012
326,41669,2012
324,46005,2012
327,46162,2012
328,46162,2012
329,46162,2012
330,49793,2012
331,49793,2012
333,49793,2012
334,49793,2012
339,45247,2012
342,45247,2012
344,39322,2012
346,39322,2012
320,54827,2012
321,54827,2012
322,54827,2012
326,54827,2012
341,54126,2012
320,36542,2012
326,36542,2012
320,43449,2012
322,43449,2012
325,45009,2012
320,42856,2012
321,42856,2012
335,36515,2012
344,36515,2012
346,36515,2012
338,34733,2012
339,34733,2012
342,34733,2012
349,34733,2012
335,46515,2012
336,46515,2012
338,46515,2012
329,40413,2012
321,41083,2012
327,41083,2012
347,41083,2012
339,46278,2012
341,46278,2012
323,46443,2012
335,47474,2012
338,47474,2012
342,47474,2012
321,37098,2012
326,37098,2012
327,37098,2012
344,37098,2012
334,44821,2012
349,44821,2012
330,41400,2012
331,41400,2012
332,41400,2012
330,53637,2012
320,53230,2012
322,53230,2012
325,52787,2012
327,45624,2012
328,45624,2012
347,45624,2012
328,42915,2012
338,42915,2012
347,42915,2012
349,42915,2012
334,51278,2012
335,42704,2012
346,42704,2012
336,44927,2012
337,44927,2012
346,44927,2012
335,41325,2012
338,41325,2012
347,41325,2012
320,34025,2012
321,34025,2012
326,34025,2012
320,61288,2012
321,61288,2012
322,61288,2012
349,41785,2012
325,61031,2012
342,48035,2012
327,54986,2012
321,45173,2012
335,45173,2012
344,45173,2012
347,45173,2012
321,40106,2012
327,40106,2012
300,47582,2012
305,47582,2012
306,47582,2012
301,46187,2012
310,36120,2012
312,36120,2012
304,35856,2012
313,35856,2012
301,43134,2012
307,42251,2012
313,42390,2012
314,42390,2012
300,66993,2012
301,66993,2012
305,66993,2012
306,32571,2012
302,36804,2012
303,36804,2012
300,63069,2012
301,63069,2012
303,63069,2012
311,63069,2012
308,68118,2012
309,68118,2012
302,61414,2012
300,49093,2012
302,49093,2012
303,49093,2012
311,49093,2012
399,49093,2012
317,30532,2012
398,30532,2012
301,49981,2012
302,77670,2012
311,77670,2012
301,37841,2012
307,37841,2012
300,85494,2012
301,85494,2012
305,85494,2012
300,55369,2012
302,55369,2012
303,55369,2012
311,55369,2012
315,44708,2012
300,56423,2012
303,56423,2012
305,56423,2012
306,56423,2012
311,56423,2012
305,49737,2012
302,55695,2012
310,54457,2012
313,42990,2012
316,37165,2012
318,45178,2012
319,45178,2012
300,48974,2012
302,48974,2012
310,48974,2012
301,57332,2012
308,37154,2012
309,37154,2012
300,50200,2012
302,50200,2012
302,36739,2012
318,36739,2012
307,35824,2012
300,48703,2012
306,48703,2012
307,34972,2012
967,50285,2012
967,71404,2012
968,71404,2012
967,59238,2012
967,61207,2012
836,53909,2012
837,53909,2012
832,42832,2012
832,49450,2012
834,49450,2012
836,41555,2012
838,46870,2012
833,40745,2012
623,46378,2012
609,46375,2012
618,46375,2012
619,46375,2012
600,52174,2012
601,52174,2012
602,52174,2012
603,52174,2012
604,52174,2012
605,52174,2012
606,52174,2012
607,52174,2012
608,52174,2012
601,45901,2012
605,45901,2012
610,45901,2012
600,78268,2012
601,78268,2012
604,78268,2012
605,78268,2012
600,64638,2012
601,64638,2012
605,64638,2012
604,51703,2012
609,51703,2012
604,77361,2012
605,77361,2012
600,74334,2012
604,49183,2012
605,49183,2012
613,49183,2012
600,76683,2012
601,76683,2012
610,76683,2012
617,62117,2012
618,62117,2012
617,44533,2012
618,44533,2012
619,44533,2012
625,44533,2012
620,51688,2012
622,51688,2012
614,46450,2012
615,46450,2012
616,46450,2012
612,50320,2012
620,46505,2012
622,46505,2012
625,55498,2012
626,55498,2012
627,55498,2012
615,61339,2012
616,61339,2012
617,61339,2012
626,61339,2012
609,40311,2012
618,40311,2012
604,72180,2012
605,72180,2012
609,72180,2012
628,40658,2012
629,40658,2012
601,49144,2012
610,49144,2012
611,49144,2012
467,48962,2012
468,48962,2012
461,53671,2012
472,53671,2012
474,53671,2012
471,50075,2012
472,50075,2012
460,37032,2012
473,37032,2012
465,45315,2012
467,45315,2012
471,53990,2012
460,38877,2012
469,38877,2012
473,38877,2012
460,85567,2012
462,85567,2012
460,62794,2012
461,62794,2012
462,62794,2012
473,62794,2012
460,70867,2012
461,70867,2012
462,70867,2012
479,70867,2012
460,38849,2012
469,38849,2012
461,61597,2012
462,61597,2012
465,49301,2012
467,49301,2012
469,49301,2012
463,48120,2012
464,48120,2012
463,46048,2012
465,46048,2012
460,42933,2012
469,42933,2012
473,42933,2012
460,41409,2012
461,41409,2012
462,41409,2012
461,38435,2012
472,38435,2012
474,38435,2012
461,50519,2012
474,50519,2012
463,63050,2012
464,63050,2012
465,45225,2012
466,45225,2012
460,42507,2012
469,42507,2012
479,42507,2012
476,41445,2012
477,41445,2012
478,40646,2012
473,33385,2012
506,49086,2012
507,49086,2012
500,70198,2012
501,70198,2012
502,70198,2012
503,70198,2012
520,49793,2012
522,52105,2012
523,52105,2012
524,52105,2012
527,52105,2012
522,57460,2012
523,57460,2012
524,57460,2012
500,57854,2012
501,57854,2012
502,57854,2012
503,57854,2012
509,57854,2012
515,50171,2012
527,52940,2012
528,52940,2012
500,49489,2012
501,49489,2012
502,49489,2012
510,42013,2012
511,42013,2012
668,58187,2012
670,58187,2012
671,58187,2012
672,58187,2012
660,50184,2012
664,50184,2012
665,50184,2012
660,73227,2012
662,73227,2012
660,59683,2012
661,59683,2012
664,41835,2012
665,41835,2012
669,41835,2012
674,41835,2012
670,47311,2012
671,47311,2012
672,47311,2012
675,47311,2012
660,47982,2012
664,47982,2012
665,47982,2012
666,47982,2012
660,37529,2012
661,37529,2012
662,37529,2012
410,65909,2012
452,65909,2012
400,57886,2012
401,57886,2012
402,57886,2012
410,55888,2012
422,38843,2012
423,38843,2012
424,38843,2012
423,43885,2012
403,46248,2012
405,46248,2012
400,49233,2012
401,49233,2012
427,49233,2012
400,45869,2012
401,45869,2012
402,45869,2012
410,53561,2012
459,53561,2012
420,43137,2012
403,38005,2012
404,38005,2012
415,32014,2012
416,32014,2012
421,41498,2012
422,41498,2012
703,66315,2012
704,66315,2012
707,66315,2012
710,53275,2012
711,53275,2012
710,40886,2012
711,40886,2012
706,44300,2012
707,47967,2012
708,47967,2012
705,43869,2012
700,45519,2012
701,45519,2012
