ZIP_3_DIGIT,pct_inlaborforce,year
515,71.317928786,2007
527,68.936433322,2007
528,68.936433322,2007
500,71.04261796,2007
501,71.04261796,2007
502,71.04261796,2007
510,67.759386874,2007
511,67.759386874,2007
660,70.49788976,2007
664,70.49788976,2007
665,70.49788976,2007
660,75.022470714,2007
662,75.022470714,2007
660,64.004434212,2007
661,64.004434212,2007
670,69.656963381,2007
671,69.656963381,2007
672,69.656963381,2007
675,69.656963381,2007
660,67.78989756,2007
664,67.78989756,2007
665,67.78989756,2007
666,67.78989756,2007
660,66.165822663,2007
661,66.165822663,2007
662,66.165822663,2007
410,68.573060531,2007
422,62.941934585,2007
423,62.941934585,2007
424,62.941934585,2007
423,60.730143069,2007
403,68.204057785,2007
405,68.204057785,2007
400,63.164849686,2007
401,63.164849686,2007
427,63.164849686,2007
400,65.678863776,2007
401,65.678863776,2007
402,65.678863776,2007
410,69.743402853,2007
459,69.743402853,2007
403,65.848349632,2007
404,65.848349632,2007
421,68.012504509,2007
422,68.012504509,2007
710,66.050635358,2007
711,66.050635358,2007
710,60.859497343,2007
711,60.859497343,2007
706,63.126081858,2007
707,67.12958275,2007
708,67.12958275,2007
705,62.372651121,2007
700,63.804824234,2007
701,63.804824234,2007
703,63.804824234,2007
705,70.143447145,2007
700,56.439705802,2007
703,56.439705802,2007
704,66.072076156,2007
707,66.072076156,2007
700,59.445080946,2007
701,59.445080946,2007
712,60.898906023,2007
714,60.898906023,2007
706,60.517140331,2007
713,60.517140331,2007
714,60.517140331,2007
705,50.659581209,2007
707,50.659581209,2007
713,50.659581209,2007
704,61.226631982,2007
704,51.112848757,2007
703,59.753174745,2007
42,66.107946587,2007
44,58.230921457,2007
47,58.230921457,2007
40,69.983123005,2007
41,69.983123005,2007
42,69.983123005,2007
42,64.43253716,2007
43,64.43253716,2007
49,64.43253716,2007
44,62.708216129,2007
47,62.708216129,2007
49,62.708216129,2007
38,68.620596106,2007
39,68.620596106,2007
40,68.620596106,2007
215,53.721958408,2007
217,53.721958408,2007
207,69.103046095,2007
210,69.103046095,2007
211,69.103046095,2007
212,69.103046095,2007
214,69.103046095,2007
210,67.143417823,2007
211,67.143417823,2007
212,67.143417823,2007
210,68.131207645,2007
211,68.131207645,2007
217,68.131207645,2007
219,70.964332557,2007
206,75.188236833,2007
208,72.44213003,2007
217,72.44213003,2007
210,69.464917492,2007
211,69.464917492,2007
207,72.472698834,2007
208,72.472698834,2007
210,72.472698834,2007
211,72.472698834,2007
217,72.472698834,2007
200,71.68644026,2007
202,71.68644026,2007
207,71.68644026,2007
208,71.68644026,2007
209,71.68644026,2007
210,71.68644026,2007
217,71.68644026,2007
202,73.038547981,2007
203,73.038547981,2007
204,73.038547981,2007
205,73.038547981,2007
206,73.038547981,2007
207,73.038547981,2007
209,73.038547981,2007
206,70.57233105,2007
217,66.286664703,2007
218,67.607512395,2007
212,60.236423128,2007
23,61.947871758,2007
25,61.947871758,2007
26,61.947871758,2007
10,62.763621603,2007
12,62.763621603,2007
13,62.763621603,2007
20,67.504198022,2007
23,67.504198022,2007
27,67.504198022,2007
18,66.580983521,2007
19,66.580983521,2007
55,66.580983521,2007
10,66.153717906,2007
12,66.153717906,2007
13,66.153717906,2007
10,62.070671613,2007
11,62.070671613,2007
12,62.070671613,2007
15,62.070671613,2007
10,68.098009935,2007
12,68.098009935,2007
13,68.098009935,2007
14,69.246640572,2007
15,69.246640572,2007
17,69.246640572,2007
18,69.246640572,2007
20,69.246640572,2007
21,69.246640572,2007
22,69.246640572,2007
24,69.246640572,2007
15,68.472903589,2007
17,68.472903589,2007
20,68.472903589,2007
21,68.472903589,2007
22,68.472903589,2007
23,68.472903589,2007
24,68.472903589,2007
27,68.472903589,2007
20,69.583852868,2007
21,69.583852868,2007
23,69.583852868,2007
25,69.583852868,2007
27,69.583852868,2007
19,66.922998522,2007
20,66.922998522,2007
21,66.922998522,2007
22,66.922998522,2007
24,66.922998522,2007
10,67.90010329,2007
13,67.90010329,2007
14,67.90010329,2007
15,67.90010329,2007
16,67.90010329,2007
17,67.90010329,2007
490,65.577264244,2007
493,65.577264244,2007
494,65.577264244,2007
486,62.77626677,2007
487,62.77626677,2007
490,62.097042734,2007
491,62.097042734,2007
488,59.867148743,2007
490,59.867148743,2007
492,59.867148743,2007
488,69.555246574,2007
489,69.555246574,2007
488,67.894068142,2007
489,67.894068142,2007
490,67.894068142,2007
492,67.894068142,2007
484,58.967810461,2007
485,58.967810461,2007
487,58.967810461,2007
496,68.202926487,2007
488,65.207754503,2007
489,65.207754503,2007
492,65.207754503,2007
486,64.157674128,2007
488,64.157674128,2007
493,64.157674128,2007
481,59.468841945,2007
488,59.468841945,2007
492,59.468841945,2007
490,66.517594445,2007
488,70.242643353,2007
493,70.242643353,2007
494,70.242643353,2007
495,70.242643353,2007
480,65.633209997,2007
483,65.633209997,2007
484,65.633209997,2007
487,65.633209997,2007
481,64.066580038,2007
492,64.066580038,2007
481,70.783884312,2007
483,70.783884312,2007
484,70.783884312,2007
488,70.783884312,2007
492,70.783884312,2007
480,66.39951276,2007
482,66.39951276,2007
483,66.39951276,2007
498,57.93707511,2007
486,63.614143224,2007
488,63.614143224,2007
481,65.057943618,2007
492,65.057943618,2007
493,61.424408765,2007
494,61.424408765,2007
480,67.279654325,2007
481,67.279654325,2007
482,67.279654325,2007
483,67.279654325,2007
484,67.279654325,2007
493,69.526984539,2007
494,69.526984539,2007
495,69.526984539,2007
484,58.266897747,2007
486,58.266897747,2007
487,58.266897747,2007
488,58.266897747,2007
480,63.444417309,2007
484,63.444417309,2007
484,61.117656368,2007
486,61.117656368,2007
488,61.117656368,2007
490,64.43438615,2007
481,66.783735655,2007
492,66.783735655,2007
480,59.663508786,2007
481,59.663508786,2007
482,59.663508786,2007
483,59.663508786,2007
550,75.388961824,2007
551,75.388961824,2007
553,75.388961824,2007
554,75.388961824,2007
550,77.192793942,2007
551,77.192793942,2007
553,77.192793942,2007
551,72.484592753,2007
553,72.484592753,2007
554,72.484592753,2007
559,71.643732015,2007
551,68.761489701,2007
554,68.761489701,2007
556,63.075206728,2007
557,63.075206728,2007
558,63.075206728,2007
566,63.075206728,2007
550,77.499111594,2007
553,77.499111594,2007
560,77.499111594,2007
553,73.786257174,2007
563,73.786257174,2007
553,71.001456352,2007
563,71.001456352,2007
550,74.574944458,2007
551,74.574944458,2007
553,76.779283142,2007
386,73.598643527,2007
394,63.141958968,2007
395,63.141958968,2007
395,65.502006255,2007
390,62.672054952,2007
391,62.672054952,2007
392,62.672054952,2007
394,61.504451157,2007
395,61.504451157,2007
393,63.654594786,2007
390,68.511256625,2007
391,68.511256625,2007
392,68.511256625,2007
650,69.958195891,2007
652,69.958195891,2007
644,62.500361952,2007
645,62.500361952,2007
637,66.552152247,2007
640,70.565411683,2007
641,70.565411683,2007
647,70.565411683,2007
640,72.311931898,2007
641,72.311931898,2007
644,72.311931898,2007
630,65.259853057,2007
654,65.259853057,2007
656,65.30899604,2007
657,65.30899604,2007
658,65.30899604,2007
640,67.514617043,2007
641,67.514617043,2007
649,67.514617043,2007
647,66.231984306,2007
648,66.231984306,2007
630,69.801552549,2007
636,69.801552549,2007
640,70.615483466,2007
641,70.615483466,2007
644,70.615483466,2007
633,74.641874585,2007
630,66.729019652,2007
631,66.729019652,2007
631,63.869343419,2007
594,62.57227911,2007
598,64.617626268,2007
599,64.617626268,2007
598,68.21292598,2007
590,68.125924979,2007
591,68.125924979,2007
680,71.579277237,2007
681,71.579277237,2007
680,74.691121915,2007
683,74.691121915,2007
684,74.691121915,2007
685,74.691121915,2007
680,75.532617671,2007
681,75.532617671,2007
890,68.028875706,2007
891,68.028875706,2007
894,69.49397984,2007
895,69.49397984,2007
897,69.49397984,2007
32,67.556184141,2007
34,67.556184141,2007
36,67.556184141,2007
32,63.679872374,2007
35,63.679872374,2007
37,63.679872374,2007
30,71.720346386,2007
31,71.720346386,2007
32,71.720346386,2007
34,71.720346386,2007
30,68.761722169,2007
31,68.761722169,2007
32,68.761722169,2007
33,68.761722169,2007
30,72.407171648,2007
31,72.407171648,2007
32,72.407171648,2007
38,72.407171648,2007
30,69.889030938,2007
32,69.889030938,2007
38,69.889030938,2007
80,65.90596594,2007
82,65.90596594,2007
83,65.90596594,2007
84,65.90596594,2007
70,65.757665603,2007
74,65.757665603,2007
75,65.757665603,2007
76,65.757665603,2007
80,68.245278549,2007
81,68.245278549,2007
82,68.245278549,2007
85,68.245278549,2007
86,68.245278549,2007
80,66.221976142,2007
81,66.221976142,2007
82,60.665456845,2007
83,60.665456845,2007
70,64.405766702,2007
71,64.405766702,2007
72,64.405766702,2007
74,64.405766702,2007
80,68.716075708,2007
83,68.716075708,2007
70,68.515963594,2007
73,68.515963594,2007
78,68.086594186,2007
79,68.086594186,2007
85,68.086594186,2007
88,68.086594186,2007
85,66.216558677,2007
86,66.216558677,2007
70,66.084100369,2007
77,66.084100369,2007
85,66.084100369,2007
88,66.084100369,2007
89,66.084100369,2007
77,66.68657293,2007
85,66.68657293,2007
86,66.68657293,2007
87,66.68657293,2007
70,68.81164781,2007
74,68.81164781,2007
78,68.81164781,2007
79,68.81164781,2007
77,57.732232215,2007
80,57.732232215,2007
85,57.732232215,2007
87,57.732232215,2007
70,63.665477147,2007
71,63.665477147,2007
74,63.665477147,2007
75,63.665477147,2007
70,68.869685393,2007
79,68.869685393,2007
85,68.869685393,2007
88,68.869685393,2007
74,71.053664976,2007
78,71.053664976,2007
70,66.264160552,2007
71,66.264160552,2007
72,66.264160552,2007
79,66.264160552,2007
88,66.264160552,2007
78,67.119305006,2007
88,67.119305006,2007
870,65.047655714,2007
871,65.047655714,2007
879,61.445161973,2007
880,61.445161973,2007
870,64.96086234,2007
871,64.96086234,2007
875,64.96086234,2007
870,60.086938701,2007
873,60.086938701,2007
874,60.086938701,2007
870,67.563426576,2007
875,67.563426576,2007
870,58.176758433,2007
871,58.176758433,2007
120,65.218115759,2007
121,65.218115759,2007
122,65.218115759,2007
123,65.218115759,2007
124,65.218115759,2007
104,58.597376681,2007
105,58.597376681,2007
107,58.597376681,2007
108,58.597376681,2007
137,60.118422191,2007
138,60.118422191,2007
139,60.118422191,2007
140,64.041175649,2007
141,64.041175649,2007
147,64.041175649,2007
130,61.0399351,2007
131,61.0399351,2007
148,61.0399351,2007
140,60.7211147,2007
141,60.7211147,2007
147,60.7211147,2007
148,59.022694514,2007
149,59.022694514,2007
129,58.207440485,2007
105,65.011677522,2007
125,65.011677522,2007
126,65.011677522,2007
140,62.480515144,2007
141,62.480515144,2007
142,62.480515144,2007
130,64.325836533,2007
131,64.325836533,2007
136,64.325836533,2007
112,59.091711831,2007
114,59.091711831,2007
130,65.542544887,2007
131,65.542544887,2007
133,65.542544887,2007
134,65.542544887,2007
144,62.679224642,2007
145,62.679224642,2007
146,62.679224642,2007
110,64.094495877,2007
115,64.094495877,2007
116,64.094495877,2007
117,64.094495877,2007
118,64.094495877,2007
100,67.67225605,2007
101,67.67225605,2007
102,67.67225605,2007
104,67.67225605,2007
140,61.173134756,2007
141,61.173134756,2007
143,61.173134756,2007
130,61.222444358,2007
131,61.222444358,2007
133,61.222444358,2007
134,61.222444358,2007
135,61.222444358,2007
130,64.657161729,2007
131,64.657161729,2007
132,64.657161729,2007
131,67.414716394,2007
144,67.414716394,2007
145,67.414716394,2007
109,68.227227255,2007
125,68.227227255,2007
127,68.227227255,2007
130,63.257807716,2007
131,63.257807716,2007
133,63.257807716,2007
134,63.257807716,2007
136,63.257807716,2007
105,63.180816854,2007
125,63.180816854,2007
110,63.898531303,2007
111,63.898531303,2007
113,63.898531303,2007
114,63.898531303,2007
115,63.898531303,2007
116,63.898531303,2007
120,67.912406907,2007
121,67.912406907,2007
103,59.486258261,2007
109,63.082565723,2007
129,55.963638379,2007
136,55.963638379,2007
120,67.310638444,2007
121,67.310638444,2007
123,67.310638444,2007
128,67.310638444,2007
120,60.388939785,2007
121,60.388939785,2007
123,60.388939785,2007
144,61.858282375,2007
145,61.858282375,2007
148,61.858282375,2007
5,65.653313451,2007
63,65.653313451,2007
117,65.653313451,2007
119,65.653313451,2007
109,58.206790928,2007
124,58.206790928,2007
125,58.206790928,2007
127,58.206790928,2007
130,60.637048691,2007
131,60.637048691,2007
137,60.637048691,2007
138,60.637048691,2007
148,60.637048691,2007
124,63.657402749,2007
125,63.657402749,2007
127,63.657402749,2007
128,62.524161037,2007
131,63.666500912,2007
144,63.666500912,2007
145,63.666500912,2007
104,65.261100289,2007
105,65.261100289,2007
106,65.261100289,2007
107,65.261100289,2007
108,65.261100289,2007
272,67.635036369,2007
273,67.635036369,2007
287,63.944984648,2007
288,63.944984648,2007
280,58.125035185,2007
281,58.125035185,2007
286,58.125035185,2007
287,58.125035185,2007
280,71.529377648,2007
281,71.529377648,2007
282,71.529377648,2007
286,60.921512452,2007
280,64.902788416,2007
281,64.902788416,2007
286,64.902788416,2007
280,59.627873874,2007
281,59.627873874,2007
286,59.627873874,2007
285,60.040928789,2007
283,65.234935124,2007
270,65.97487799,2007
271,65.97487799,2007
272,65.97487799,2007
273,65.97487799,2007
281,65.97487799,2007
272,68.749779705,2007
275,68.749779705,2007
276,68.749779705,2007
277,68.749779705,2007
270,64.766518292,2007
271,64.766518292,2007
272,64.766518292,2007
273,64.766518292,2007
280,64.487456911,2007
281,64.487456911,2007
272,68.03359899,2007
273,68.03359899,2007
274,68.03359899,2007
273,63.676880896,2007
275,63.676880896,2007
283,63.676880896,2007
270,68.885297495,2007
280,68.885297495,2007
281,68.885297495,2007
286,68.885297495,2007
275,70.02088636,2007
276,70.02088636,2007
278,70.02088636,2007
283,70.02088636,2007
280,73.691916526,2007
281,73.691916526,2007
282,73.691916526,2007
284,66.379695379,2007
284,68.990136367,2007
285,68.990136367,2007
272,64.789084992,2007
273,64.789084992,2007
275,64.789084992,2007
277,64.789084992,2007
278,64.100980081,2007
285,64.100980081,2007
272,67.153152007,2007
273,67.153152007,2007
283,56.310228364,2007
270,60.235733677,2007
272,60.235733677,2007
273,60.235733677,2007
270,61.306956857,2007
280,61.306956857,2007
281,61.306956857,2007
286,61.306956857,2007
280,70.258176552,2007
281,70.258176552,2007
282,70.258176552,2007
275,71.912274192,2007
276,71.912274192,2007
277,71.912274192,2007
275,60.26217783,2007
278,60.26217783,2007
283,60.26217783,2007
285,60.26217783,2007
275,62.419114819,2007
278,62.419114819,2007
584,70.601966584,2007
585,70.601966584,2007
580,76.039168847,2007
581,76.039168847,2007
582,71.59277811,2007
458,65.606304161,2007
440,60.139545914,2007
444,60.139545914,2007
437,55.677007984,2007
439,55.677007984,2007
450,65.341315993,2007
452,65.341315993,2007
453,65.341315993,2007
430,61.648023595,2007
431,61.648023595,2007
453,61.648023595,2007
455,61.648023595,2007
451,67.177839901,2007
452,67.177839901,2007
439,60.831609339,2007
444,60.831609339,2007
446,60.831609339,2007
440,64.456877164,2007
441,64.456877164,2007
442,64.456877164,2007
430,74.564087257,2007
432,74.564087257,2007
433,74.564087257,2007
430,67.307150453,2007
431,67.307150453,2007
430,68.913106021,2007
431,68.913106021,2007
432,68.913106021,2007
440,65.58983861,2007
442,65.58983861,2007
444,65.58983861,2007
431,66.826934615,2007
450,66.826934615,2007
451,66.826934615,2007
453,66.826934615,2007
454,66.826934615,2007
450,65.408926243,2007
451,65.408926243,2007
452,65.408926243,2007
433,69.255188422,2007
435,69.255188422,2007
448,69.255188422,2007
458,69.255188422,2007
439,52.584325048,2007
440,68.840413929,2007
441,68.840413929,2007
430,68.588577813,2007
431,68.588577813,2007
437,68.588577813,2007
438,68.588577813,2007
440,65.473594527,2007
442,65.473594527,2007
448,65.473594527,2007
434,65.963220564,2007
435,65.963220564,2007
436,65.963220564,2007
444,59.291838958,2007
445,59.291838958,2007
446,59.291838958,2007
433,58.82710307,2007
448,58.82710307,2007
440,70.444661801,2007
442,70.444661801,2007
443,70.444661801,2007
448,70.444661801,2007
453,65.339636726,2007
454,65.339636726,2007
450,63.454795438,2007
453,63.454795438,2007
454,63.454795438,2007
430,63.093140666,2007
437,63.093140666,2007
438,63.093140666,2007
442,70.776790448,2007
443,70.776790448,2007
444,70.776790448,2007
446,70.776790448,2007
430,60.482181334,2007
448,60.482181334,2007
449,60.482181334,2007
431,57.37704918,2007
451,57.37704918,2007
456,57.37704918,2007
456,50.418812842,2007
442,64.604041975,2007
446,64.604041975,2007
447,64.604041975,2007
440,65.267886669,2007
441,65.267886669,2007
442,65.267886669,2007
443,65.267886669,2007
446,65.267886669,2007
447,65.267886669,2007
440,58.451281395,2007
442,58.451281395,2007
444,58.451281395,2007
445,58.451281395,2007
437,61.974699081,2007
438,61.974699081,2007
446,61.974699081,2007
450,70.651477075,2007
451,70.651477075,2007
452,70.651477075,2007
453,70.651477075,2007
454,70.651477075,2007
442,64.904824343,2007
446,64.904824343,2007
448,64.904824343,2007
434,68.162343453,2007
435,68.162343453,2007
436,68.162343453,2007
448,68.162343453,2007
458,68.162343453,2007
730,68.652801663,2007
731,68.652801663,2007
737,68.652801663,2007
730,68.364718798,2007
731,68.364718798,2007
748,68.364718798,2007
730,64.29304669,2007
735,64.29304669,2007
740,61.578465483,2007
741,61.578465483,2007
744,61.578465483,2007
744,57.044243356,2007
730,66.136799018,2007
731,66.136799018,2007
748,66.136799018,2007
730,58.167432831,2007
748,58.167432831,2007
740,66.681070403,2007
741,66.681070403,2007
743,66.681070403,2007
740,67.693001773,2007
741,67.693001773,2007
970,67.61091743,2007
971,67.61091743,2007
972,67.61091743,2007
973,67.61091743,2007
977,66.127143353,2007
974,56.705563221,2007
977,56.705563221,2007
974,62.034219121,2007
975,62.034219121,2007
974,51.645878969,2007
975,51.645878969,2007
973,62.70172982,2007
974,62.70172982,2007
973,62.073277341,2007
974,62.073277341,2007
970,64.470756784,2007
971,64.470756784,2007
973,64.470756784,2007
970,68.561225768,2007
971,68.561225768,2007
972,68.561225768,2007
978,62.460909737,2007
970,71.273052704,2007
971,71.273052704,2007
972,71.273052704,2007
971,65.567540744,2007
973,65.567540744,2007
170,67.080193856,2007
172,67.080193856,2007
173,67.080193856,2007
150,63.031733385,2007
151,63.031733385,2007
152,63.031733385,2007
153,63.031733385,2007
156,63.031733385,2007
160,63.031733385,2007
156,60.482521793,2007
157,60.482521793,2007
160,60.482521793,2007
162,60.482521793,2007
150,61.807208552,2007
151,61.807208552,2007
160,61.807208552,2007
161,61.807208552,2007
170,66.657948884,2007
175,66.657948884,2007
180,66.657948884,2007
194,66.657948884,2007
195,66.657948884,2007
196,66.657948884,2007
159,60.373086578,2007
166,60.373086578,2007
180,67.152635306,2007
189,67.152635306,2007
190,67.152635306,2007
191,67.152635306,2007
194,67.152635306,2007
150,65.63538035,2007
160,65.63538035,2007
161,65.63538035,2007
162,65.63538035,2007
163,65.63538035,2007
157,54.212645826,2007
159,54.212645826,2007
166,54.212645826,2007
166,59.127322448,2007
168,59.127322448,2007
175,69.316051237,2007
190,69.316051237,2007
193,69.316051237,2007
194,69.316051237,2007
195,69.316051237,2007
157,56.064737703,2007
158,56.064737703,2007
166,56.064737703,2007
168,56.064737703,2007
177,59.381979277,2007
178,59.381979277,2007
179,59.381979277,2007
186,59.381979277,2007
161,57.308542233,2007
163,57.308542233,2007
164,57.308542233,2007
170,65.261491055,2007
172,65.261491055,2007
173,65.261491055,2007
170,68.699616692,2007
171,68.699616692,2007
179,68.699616692,2007
190,63.59702114,2007
191,63.59702114,2007
193,63.59702114,2007
164,61.466581133,2007
165,61.466581133,2007
150,53.510106316,2007
154,53.510106316,2007
155,53.510106316,2007
156,53.510106316,2007
170,64.789522919,2007
172,64.789522919,2007
156,58.78390213,2007
157,58.78390213,2007
159,58.78390213,2007
162,58.78390213,2007
184,61.486018766,2007
185,61.486018766,2007
186,61.486018766,2007
170,66.595823156,2007
173,66.595823156,2007
175,66.595823156,2007
176,66.595823156,2007
193,66.595823156,2007
195,66.595823156,2007
160,58.88635351,2007
161,58.88635351,2007
170,65.220657094,2007
175,65.220657094,2007
179,65.220657094,2007
195,65.220657094,2007
180,64.964280513,2007
181,64.964280513,2007
189,64.964280513,2007
195,64.964280513,2007
178,60.788217487,2007
182,60.788217487,2007
186,60.788217487,2007
187,60.788217487,2007
169,63.536096957,2007
177,63.536096957,2007
178,63.536096957,2007
160,55.088366471,2007
161,55.088366471,2007
163,55.088366471,2007
180,65.991401521,2007
182,65.991401521,2007
183,65.991401521,2007
184,65.991401521,2007
186,65.991401521,2007
180,70.072251747,2007
189,70.072251747,2007
190,70.072251747,2007
191,70.072251747,2007
193,70.072251747,2007
194,70.072251747,2007
195,70.072251747,2007
180,65.824025001,2007
181,65.824025001,2007
183,65.824025001,2007
170,58.813761955,2007
177,58.813761955,2007
178,58.813761955,2007
190,58.950767677,2007
191,58.950767677,2007
179,57.424118799,2007
182,57.424118799,2007
195,57.424118799,2007
154,58.313570487,2007
155,58.313570487,2007
156,58.313570487,2007
159,58.313570487,2007
150,60.088278743,2007
151,60.088278743,2007
152,60.088278743,2007
153,60.088278743,2007
154,60.088278743,2007
150,60.475032679,2007
151,60.475032679,2007
152,60.475032679,2007
154,60.475032679,2007
155,60.475032679,2007
156,60.475032679,2007
157,60.475032679,2007
159,60.475032679,2007
162,60.475032679,2007
170,68.543172423,2007
173,68.543172423,2007
174,68.543172423,2007
28,69.388155742,2007
29,69.388155742,2007
28,63.262869273,2007
28,64.736091412,2007
29,64.736091412,2007
28,67.060662492,2007
290,59.947377566,2007
291,59.947377566,2007
298,59.947377566,2007
296,62.092019521,2007
299,60.645707669,2007
290,67.016093195,2007
294,67.016093195,2007
294,66.142635773,2007
290,66.668753848,2007
294,66.668753848,2007
291,60.923562843,2007
295,60.923562843,2007
293,65.994316399,2007
296,65.994316399,2007
295,63.65636806,2007
290,67.406827484,2007
291,67.406827484,2007
292,67.406827484,2007
290,53.508181078,2007
291,53.508181078,2007
294,53.508181078,2007
296,60.816666491,2007
290,69.635689046,2007
291,69.635689046,2007
292,69.635689046,2007
293,60.12492342,2007
296,60.12492342,2007
290,56.52255194,2007
291,56.52255194,2007
297,69.337527298,2007
570,75.659543547,2007
571,75.659543547,2007
577,70.592843391,2007
377,62.498326002,2007
378,62.498326002,2007
379,62.498326002,2007
373,64.365323055,2007
370,68.9082413,2007
371,68.9082413,2007
372,68.9082413,2007
373,65.331586826,2007
374,65.331586826,2007
377,64.850105022,2007
378,64.850105022,2007
379,64.850105022,2007
380,66.07688918,2007
383,66.07688918,2007
370,67.858724631,2007
371,67.858724631,2007
422,67.858724631,2007
370,70.783846698,2007
371,70.783846698,2007
375,66.853226182,2007
380,66.853226182,2007
381,66.853226182,2007
376,58.869542475,2007
378,58.869542475,2007
370,68.335932391,2007
371,68.335932391,2007
376,60.71522427,2007
370,69.258706077,2007
371,69.258706077,2007
372,69.258706077,2007
384,69.258706077,2007
370,68.372570325,2007
371,68.372570325,2007
759,59.051615742,2007
765,66.589391598,2007
780,64.506047439,2007
781,64.506047439,2007
782,64.506047439,2007
755,60.067838848,2007
774,66.351258312,2007
775,66.351258312,2007
778,61.159723889,2007
785,54.182250745,2007
750,73.515547219,2007
751,73.515547219,2007
752,73.515547219,2007
753,73.515547219,2007
754,73.515547219,2007
780,63.667576585,2007
781,63.667576585,2007
782,63.667576585,2007
786,63.667576585,2007
750,68.340012524,2007
751,68.340012524,2007
752,68.340012524,2007
753,68.340012524,2007
760,68.340012524,2007
750,74.934287986,2007
752,74.934287986,2007
760,74.934287986,2007
761,74.934287986,2007
762,74.934287986,2007
797,63.168946734,2007
751,69.561815336,2007
760,69.561815336,2007
766,69.561815336,2007
798,58.484405228,2007
799,58.484405228,2007
770,66.956668879,2007
774,66.956668879,2007
775,66.956668879,2007
775,65.281446584,2007
776,65.281446584,2007
750,63.251466276,2007
754,63.251466276,2007
762,63.251466276,2007
756,63.038278855,2007
781,65.046129162,2007
786,65.046129162,2007
770,68.539333908,2007
772,68.539333908,2007
773,68.539333908,2007
774,68.539333908,2007
775,68.539333908,2007
781,66.649467271,2007
786,66.649467271,2007
787,66.649467271,2007
751,57.113847138,2007
757,57.113847138,2007
758,57.113847138,2007
785,58.39028411,2007
751,61.730653915,2007
754,61.730653915,2007
776,57.255131408,2007
777,57.255131408,2007
760,63.242999018,2007
773,55.237196534,2007
775,55.237196534,2007
793,66.118648419,2007
794,66.118648419,2007
765,62.901428311,2007
766,62.901428311,2007
767,62.901428311,2007
797,66.540706931,2007
773,65.362163755,2007
774,65.362163755,2007
778,65.362163755,2007
783,64.103385404,2007
784,64.103385404,2007
776,56.457156887,2007
760,60.115492069,2007
761,60.115492069,2007
764,60.115492069,2007
790,62.651312862,2007
791,62.651312862,2007
751,64.011119885,2007
756,64.011119885,2007
757,64.011119885,2007
750,70.435247382,2007
752,70.435247382,2007
760,70.435247382,2007
761,70.435247382,2007
762,70.435247382,2007
795,61.141122601,2007
796,61.141122601,2007
768,64.50952945,2007
769,64.50952945,2007
733,73.434099266,2007
765,73.434099266,2007
786,73.434099266,2007
787,73.434099266,2007
779,64.282730775,2007
780,65.468394077,2007
783,65.468394077,2007
763,62.634187451,2007
765,71.434227671,2007
786,71.434227671,2007
787,71.434227671,2007
843,73.260511554,2007
840,70.721109114,2007
843,70.721109114,2007
844,70.721109114,2007
840,71.675952842,2007
841,71.675952842,2007
840,68.063296508,2007
846,68.063296508,2007
847,61.87933742,2007
840,67.922983645,2007
842,67.922983645,2007
843,67.922983645,2007
844,67.922983645,2007
54,73.451042045,2007
56,73.451042045,2007
229,64.740340946,2007
245,64.740340946,2007
203,77.797092013,2007
204,77.797092013,2007
205,77.797092013,2007
220,77.797092013,2007
221,77.797092013,2007
222,77.797092013,2007
231,71.757106496,2007
232,71.757106496,2007
238,71.757106496,2007
200,72.369639505,2007
201,72.369639505,2007
202,72.369639505,2007
220,72.369639505,2007
221,72.369639505,2007
222,72.369639505,2007
223,72.369639505,2007
230,72.292286826,2007
231,72.292286826,2007
232,72.292286826,2007
201,77.294635529,2007
220,77.294635529,2007
240,59.571203828,2007
241,59.571203828,2007
243,59.571203828,2007
201,77.642973102,2007
220,77.642973102,2007
221,77.642973102,2007
228,68.734949019,2007
244,68.734949019,2007
224,71.717182973,2007
225,71.717182973,2007
229,71.717182973,2007
230,71.717182973,2007
231,71.717182973,2007
221,70.83951839,2007
224,70.83951839,2007
225,70.83951839,2007
227,70.83951839,2007
222,74.137931034,2007
223,74.137931034,2007
233,68.849622328,2007
234,68.849622328,2007
237,68.849622328,2007
236,64.752592542,2007
236,70.077517075,2007
234,67.669666292,2007
235,67.669666292,2007
233,64.37549397,2007
237,64.37549397,2007
231,62.846285317,2007
232,62.846285317,2007
240,63.639914342,2007
241,63.639914342,2007
233,71.722789382,2007
234,71.722789382,2007
989,63.519939656,2007
993,63.519939656,2007
986,68.067551447,2007
985,59.655368301,2007
986,59.655368301,2007
988,64.820948897,2007
991,64.820948897,2007
993,64.820948897,2007
982,60.366431344,2007
980,69.819860873,2007
981,69.819860873,2007
982,69.819860873,2007
983,69.819860873,2007
984,69.819860873,2007
980,64.108419592,2007
981,64.108419592,2007
983,64.108419592,2007
985,64.108419592,2007
983,56.079143405,2007
985,56.079143405,2007
980,67.228196276,2007
983,67.228196276,2007
984,67.228196276,2007
985,67.228196276,2007
982,60.70128294,2007
980,70.869078773,2007
982,70.869078773,2007
990,63.637115608,2007
991,63.637115608,2007
992,63.637115608,2007
985,64.95374699,2007
982,65.483446416,2007
989,62.876046243,2007
993,62.876046243,2007
254,70.579299958,2007
255,56.374507193,2007
257,56.374507193,2007
263,57.022738905,2007
264,57.022738905,2007
265,57.022738905,2007
250,60.039410777,2007
251,60.039410777,2007
252,60.039410777,2007
253,60.039410777,2007
255,60.039410777,2007
263,59.180925437,2007
