ZIP_3_DIGIT,pct_female,year
721,51.352795778,2008
725,51.352795778,2008
945,50.534941073,2008
946,50.534941073,2008
947,50.534941073,2008
950,50.534941073,2008
953,50.534941073,2008
959,51.264199839,2008
945,50.817760073,2008
946,50.817760073,2008
947,50.817760073,2008
948,50.817760073,2008
956,49.928723555,2008
957,49.928723555,2008
961,49.928723555,2008
932,49.496839366,2008
936,49.496839366,2008
937,49.496839366,2008
938,49.496839366,2008
955,50.609302326,2008
922,48.611958139,2008
932,48.218894683,2008
933,48.218894683,2008
934,48.218894683,2008
935,48.218894683,2008
932,42.287216255,2008
936,42.287216255,2008
954,50.479449943,2008
900,50.463438176,2008
902,50.463438176,2008
903,50.463438176,2008
904,50.463438176,2008
905,50.463438176,2008
906,50.463438176,2008
907,50.463438176,2008
908,50.463438176,2008
910,50.463438176,2008
911,50.463438176,2008
912,50.463438176,2008
913,50.463438176,2008
914,50.463438176,2008
915,50.463438176,2008
916,50.463438176,2008
917,50.463438176,2008
918,50.463438176,2008
930,50.463438176,2008
932,50.463438176,2008
935,50.463438176,2008
936,52.080791193,2008
949,50.494384913,2008
954,50.807807843,2008
955,50.807807843,2008
936,49.540665618,2008
953,49.540665618,2008
934,48.251510148,2008
939,48.251510148,2008
950,48.251510148,2008
945,48.497747933,2008
954,48.497747933,2008
956,50.989517906,2008
957,50.989517906,2008
959,50.989517906,2008
961,50.989517906,2008
906,49.933687818,2008
907,49.933687818,2008
908,49.933687818,2008
926,49.933687818,2008
927,49.933687818,2008
928,49.933687818,2008
956,50.712833935,2008
957,50.712833935,2008
959,50.712833935,2008
961,50.712833935,2008
917,50.070125626,2008
920,50.070125626,2008
922,50.070125626,2008
923,50.070125626,2008
925,50.070125626,2008
928,50.070125626,2008
945,50.902267612,2008
956,50.902267612,2008
957,50.902267612,2008
958,50.902267612,2008
917,49.830178802,2008
922,49.830178802,2008
923,49.830178802,2008
924,49.830178802,2008
925,49.830178802,2008
928,49.830178802,2008
935,49.830178802,2008
919,49.696941626,2008
920,49.696941626,2008
921,49.696941626,2008
925,49.696941626,2008
926,49.696941626,2008
940,49.015916418,2008
941,49.015916418,2008
952,50.018441733,2008
953,50.018441733,2008
956,50.018441733,2008
934,48.666965703,2008
940,50.314302151,2008
941,50.314302151,2008
943,50.314302151,2008
944,50.314302151,2008
930,49.575476818,2008
931,49.575476818,2008
932,49.575476818,2008
934,49.575476818,2008
940,48.782175564,2008
943,48.782175564,2008
945,48.782175564,2008
950,48.782175564,2008
951,48.782175564,2008
940,49.862722557,2008
950,49.862722557,2008
960,51.594215766,2008
945,49.778781149,2008
956,49.778781149,2008
945,50.400543342,2008
949,50.400543342,2008
954,50.400543342,2008
952,50.470731984,2008
953,50.470731984,2008
956,50.375784919,2008
958,50.375784919,2008
959,50.375784919,2008
932,49.75837251,2008
936,49.75837251,2008
902,49.882668539,2008
913,49.882668539,2008
930,49.882668539,2008
932,49.882668539,2008
956,51.247609507,2008
957,51.247609507,2008
959,51.247609507,2008
956,49.784444414,2008
959,49.784444414,2008
800,49.162094161,2008
801,49.162094161,2008
802,49.162094161,2008
806,49.162094161,2008
807,49.162094161,2008
800,50.671318932,2008
801,50.671318932,2008
802,50.671318932,2008
800,49.432564359,2008
803,49.432564359,2008
804,49.432564359,2008
805,49.432564359,2008
800,49.058721545,2008
801,49.058721545,2008
802,49.058721545,2008
800,50.26958068,2008
801,50.26958068,2008
804,50.26958068,2008
801,50.189161031,2008
808,50.189161031,2008
809,50.189161031,2008
810,50.189161031,2008
800,50.08184288,2008
801,50.08184288,2008
802,50.08184288,2008
803,50.08184288,2008
804,50.08184288,2008
805,49.955775634,2008
806,49.955775634,2008
815,50.584266367,2008
816,50.584266367,2008
808,50.788263141,2008
810,50.788263141,2008
812,50.788263141,2008
805,49.498548694,2008
806,49.498548694,2008
807,49.498548694,2008
64,51.024434935,2008
66,51.024434935,2008
67,51.024434935,2008
68,51.024434935,2008
69,51.024434935,2008
60,51.571504778,2008
61,51.571504778,2008
64,51.571504778,2008
67,51.571504778,2008
60,50.89776026,2008
67,50.89776026,2008
68,50.89776026,2008
60,50.923577315,2008
64,50.923577315,2008
60,51.547864853,2008
64,51.547864853,2008
65,51.547864853,2008
67,51.547864853,2008
62,50.833021446,2008
63,50.833021446,2008
64,50.833021446,2008
60,49.472393299,2008
62,49.472393299,2008
64,49.472393299,2008
62,50.552643913,2008
63,50.552643913,2008
199,52.307692308,2008
197,51.435406247,2008
198,51.435406247,2008
199,51.435406247,2008
199,51.434831628,2008
200,52.716560246,2008
202,52.716560246,2008
203,52.716560246,2008
204,52.716560246,2008
205,52.716560246,2008
320,50.99973484,2008
326,50.99973484,2008
324,50.907615922,2008
327,50.895677895,2008
328,50.895677895,2008
329,50.895677895,2008
330,51.336885876,2008
331,51.336885876,2008
333,51.336885876,2008
334,51.336885876,2008
339,52.351059576,2008
342,52.351059576,2008
344,52.543559428,2008
346,52.543559428,2008
320,50.810114385,2008
321,50.810114385,2008
322,50.810114385,2008
326,50.810114385,2008
341,49.057280069,2008
320,49.109866341,2008
326,49.109866341,2008
320,51.345300965,2008
322,51.345300965,2008
325,50.682810731,2008
320,50.767696472,2008
321,50.767696472,2008
335,51.694633902,2008
344,51.694633902,2008
346,51.694633902,2008
338,51.192368839,2008
339,51.192368839,2008
342,51.192368839,2008
349,51.192368839,2008
335,50.713424301,2008
336,50.713424301,2008
338,50.713424301,2008
329,51.753013642,2008
321,51.446574861,2008
327,51.446574861,2008
347,51.446574861,2008
339,50.671346875,2008
341,50.671346875,2008
323,51.909203486,2008
335,51.492244257,2008
338,51.492244257,2008
342,51.492244257,2008
321,51.670064436,2008
326,51.670064436,2008
327,51.670064436,2008
344,51.670064436,2008
334,49.831963075,2008
349,49.831963075,2008
330,51.569460168,2008
331,51.569460168,2008
332,51.569460168,2008
330,46.639812854,2008
320,50.7338727,2008
322,50.7338727,2008
325,51.077114857,2008
327,50.200270134,2008
328,50.200270134,2008
347,50.200270134,2008
328,50.320469061,2008
338,50.320469061,2008
347,50.320469061,2008
349,50.320469061,2008
334,51.262830032,2008
335,51.695016008,2008
346,51.695016008,2008
336,51.875288379,2008
337,51.875288379,2008
346,51.875288379,2008
335,50.687399456,2008
338,50.687399456,2008
347,50.687399456,2008
320,49.480662683,2008
321,49.480662683,2008
326,49.480662683,2008
320,50.907788917,2008
321,50.907788917,2008
322,50.907788917,2008
349,50.813630671,2008
325,49.939021546,2008
342,52.1094886,2008
327,50.680777113,2008
321,44.600580827,2008
335,44.600580827,2008
344,44.600580827,2008
347,44.600580827,2008
321,51.080845561,2008
327,51.080845561,2008
300,46.765295498,2008
305,46.765295498,2008
306,46.765295498,2008
301,48.454900804,2008
310,54.234743841,2008
312,54.234743841,2008
304,51.863166128,2008
313,51.863166128,2008
301,51.4214341,2008
313,52.831713922,2008
314,52.831713922,2008
300,49.817364829,2008
301,49.817364829,2008
305,49.817364829,2008
306,51.415846675,2008
302,51.385002082,2008
303,51.385002082,2008
300,50.398906838,2008
301,50.398906838,2008
303,50.398906838,2008
311,50.398906838,2008
308,51.456696828,2008
309,51.456696828,2008
302,50.405128372,2008
300,51.156149825,2008
302,51.156149825,2008
303,51.156149825,2008
311,51.156149825,2008
399,51.156149825,2008
317,53.666687554,2008
398,53.666687554,2008
301,51.156082919,2008
302,51.989855821,2008
311,51.989855821,2008
301,52.135861638,2008
307,52.135861638,2008
300,49.698322028,2008
301,49.698322028,2008
305,49.698322028,2008
300,50.563387498,2008
302,50.563387498,2008
303,50.563387498,2008
311,50.563387498,2008
315,51.618259449,2008
300,49.51861877,2008
303,49.51861877,2008
305,49.51861877,2008
306,49.51861877,2008
311,49.51861877,2008
305,49.548735485,2008
302,51.685622082,2008
310,51.546624012,2008
316,50.545499747,2008
318,53.195995379,2008
319,53.195995379,2008
300,51.555681841,2008
302,51.555681841,2008
310,51.555681841,2008
301,50.046193713,2008
308,52.381119477,2008
309,52.381119477,2008
300,50.747398524,2008
302,50.747398524,2008
300,50.832624428,2008
306,50.832624428,2008
307,50.22219854,2008
967,49.443066491,2008
967,49.681890404,2008
968,49.681890404,2008
967,48.763236123,2008
836,49.554762155,2008
837,49.554762155,2008
832,49.837895362,2008
832,49.749331719,2008
834,49.749331719,2008
836,50.10845987,2008
838,50.420076378,2008
833,52.397074577,2008
623,52.643616306,2008
609,48.998636617,2008
618,48.998636617,2008
619,48.998636617,2008
600,51.163397715,2008
601,51.163397715,2008
602,51.163397715,2008
603,51.163397715,2008
604,51.163397715,2008
605,51.163397715,2008
606,51.163397715,2008
607,51.163397715,2008
608,51.163397715,2008
601,50.291099595,2008
605,50.291099595,2008
610,50.291099595,2008
600,50.226860449,2008
601,50.226860449,2008
604,50.226860449,2008
605,50.226860449,2008
600,49.463236265,2008
601,49.463236265,2008
605,49.463236265,2008
604,51.395257901,2008
609,51.395257901,2008
604,49.85888266,2008
605,49.85888266,2008
600,49.75219418,2008
604,50.747728364,2008
605,50.747728364,2008
613,50.747728364,2008
600,49.744069344,2008
601,49.744069344,2008
610,49.744069344,2008
617,51.511815025,2008
618,51.511815025,2008
617,52.354885164,2008
618,52.354885164,2008
619,52.354885164,2008
625,52.354885164,2008
620,51.759562515,2008
622,51.759562515,2008
614,51.626691351,2008
615,51.626691351,2008
616,51.626691351,2008
612,51.418106559,2008
620,52.47034782,2008
622,52.47034782,2008
625,52.008721303,2008
626,52.008721303,2008
627,52.008721303,2008
615,50.829506402,2008
616,50.829506402,2008
617,50.829506402,2008
626,50.829506402,2008
609,51.939762023,2008
618,51.939762023,2008
604,49.951768984,2008
605,49.951768984,2008
609,49.951768984,2008
601,50.620811851,2008
610,50.620811851,2008
611,50.620811851,2008
467,51.060272792,2008
468,51.060272792,2008
461,50.853237792,2008
472,50.853237792,2008
474,50.853237792,2008
471,51.420696896,2008
472,51.420696896,2008
460,51.832410516,2008
473,51.832410516,2008
465,49.569894093,2008
467,49.569894093,2008
471,51.77690431,2008
460,52.028159571,2008
469,52.028159571,2008
473,52.028159571,2008
460,50.823062809,2008
462,50.823062809,2008
460,50.881365001,2008
461,50.881365001,2008
462,50.881365001,2008
473,50.881365001,2008
460,50.263771495,2008
461,50.263771495,2008
462,50.263771495,2008
479,50.263771495,2008
460,50.679411377,2008
469,50.679411377,2008
461,50.934189914,2008
462,50.934189914,2008
465,49.570632579,2008
467,49.570632579,2008
469,49.570632579,2008
463,51.915552855,2008
464,51.915552855,2008
463,49.063018541,2008
465,49.063018541,2008
460,50.463494574,2008
469,50.463494574,2008
473,50.463494574,2008
460,51.351575456,2008
461,51.351575456,2008
462,51.351575456,2008
461,51.052778467,2008
472,51.052778467,2008
474,51.052778467,2008
461,50.926869304,2008
474,50.926869304,2008
463,50.58792337,2008
464,50.58792337,2008
465,52.029773511,2008
466,52.029773511,2008
460,48.461674288,2008
469,48.461674288,2008
479,48.461674288,2008
476,52.885325275,2008
477,52.885325275,2008
478,50.026423071,2008
473,52.089387123,2008
506,52.334686436,2008
507,52.334686436,2008
520,51.441913636,2008
522,50.33959436,2008
523,50.33959436,2008
524,50.33959436,2008
527,50.33959436,2008
522,50.939234996,2008
523,50.939234996,2008
524,50.939234996,2008
500,51.206277161,2008
501,51.206277161,2008
502,51.206277161,2008
503,51.206277161,2008
509,51.206277161,2008
515,50.636384932,2008
527,50.925374947,2008
528,50.925374947,2008
500,48.181063697,2008
501,48.181063697,2008
502,48.181063697,2008
510,50.501662458,2008
511,50.501662458,2008
660,50.849688012,2008
664,50.849688012,2008
665,50.849688012,2008
660,50.663273999,2008
662,50.663273999,2008
660,47.257261739,2008
661,47.257261739,2008
664,47.584741589,2008
665,47.584741589,2008
669,47.584741589,2008
674,47.584741589,2008
670,50.32131267,2008
671,50.32131267,2008
672,50.32131267,2008
675,50.32131267,2008
660,51.583490261,2008
664,51.583490261,2008
665,51.583490261,2008
666,51.583490261,2008
660,51.15142559,2008
661,51.15142559,2008
662,51.15142559,2008
410,50.219125062,2008
452,50.219125062,2008
400,50.149277603,2008
401,50.149277603,2008
402,50.149277603,2008
410,51.03977573,2008
422,49.025306941,2008
423,49.025306941,2008
424,49.025306941,2008
423,51.233874897,2008
403,50.955642045,2008
405,50.955642045,2008
400,50.390680494,2008
401,50.390680494,2008
427,50.390680494,2008
400,51.952227064,2008
401,51.952227064,2008
402,51.952227064,2008
410,50.782533671,2008
459,50.782533671,2008
420,51.591945814,2008
403,51.090130426,2008
404,51.090130426,2008
415,51.514594909,2008
416,51.514594909,2008
421,51.127883471,2008
422,51.127883471,2008
703,50.775624085,2008
704,50.775624085,2008
707,50.775624085,2008
710,51.073015873,2008
711,51.073015873,2008
710,52.577551948,2008
711,52.577551948,2008
706,51.3107565,2008
707,51.991782613,2008
708,51.991782613,2008
705,51.73575509,2008
700,52.074482841,2008
701,52.074482841,2008
703,52.074482841,2008
705,50.94841914,2008
700,51.181782829,2008
703,51.181782829,2008
704,50.88228446,2008
707,50.88228446,2008
700,52.908902592,2008
701,52.908902592,2008
712,52.340204331,2008
714,52.340204331,2008
706,52.093802345,2008
713,52.093802345,2008
714,52.093802345,2008
705,51.855749514,2008
707,51.855749514,2008
713,51.855749514,2008
704,50.776517141,2008
704,51.35682601,2008
703,51.14758326,2008
42,51.377751995,2008
44,50.838495452,2008
47,50.838495452,2008
40,51.571652653,2008
41,51.571652653,2008
42,51.571652653,2008
42,51.851453798,2008
43,51.851453798,2008
49,51.851453798,2008
44,51.228044211,2008
47,51.228044211,2008
49,51.228044211,2008
38,51.239550589,2008
39,51.239550589,2008
40,51.239550589,2008
215,50.314239043,2008
217,50.314239043,2008
207,50.375982371,2008
210,50.375982371,2008
211,50.375982371,2008
212,50.375982371,2008
214,50.375982371,2008
210,52.394675275,2008
211,52.394675275,2008
212,52.394675275,2008
206,50.577239622,2008
207,50.577239622,2008
210,50.604358943,2008
211,50.604358943,2008
217,50.604358943,2008
219,50.322238456,2008
206,51.62470518,2008
208,50.611152706,2008
217,50.611152706,2008
210,51.019134516,2008
211,51.019134516,2008
207,50.709285623,2008
208,50.709285623,2008
210,50.709285623,2008
211,50.709285623,2008
217,50.709285623,2008
200,51.801552573,2008
202,51.801552573,2008
207,51.801552573,2008
208,51.801552573,2008
209,51.801552573,2008
210,51.801552573,2008
217,51.801552573,2008
202,51.987690838,2008
203,51.987690838,2008
204,51.987690838,2008
205,51.987690838,2008
206,51.987690838,2008
207,51.987690838,2008
209,51.987690838,2008
206,50.618244108,2008
217,48.697243163,2008
218,52.472194458,2008
212,53.224036337,2008
23,52.816796276,2008
25,52.816796276,2008
26,52.816796276,2008
10,52.262452181,2008
12,52.262452181,2008
13,52.262452181,2008
20,51.651176297,2008
23,51.651176297,2008
27,51.651176297,2008
18,51.778990491,2008
19,51.778990491,2008
55,51.778990491,2008
10,51.359866174,2008
12,51.359866174,2008
13,51.359866174,2008
10,51.71664786,2008
11,51.71664786,2008
12,51.71664786,2008
15,51.71664786,2008
10,53.459411677,2008
12,53.459411677,2008
13,53.459411677,2008
14,51.102613327,2008
15,51.102613327,2008
17,51.102613327,2008
18,51.102613327,2008
20,51.102613327,2008
21,51.102613327,2008
22,51.102613327,2008
24,51.102613327,2008
15,51.839874892,2008
17,51.839874892,2008
20,51.839874892,2008
21,51.839874892,2008
22,51.839874892,2008
23,51.839874892,2008
24,51.839874892,2008
27,51.839874892,2008
20,51.193335853,2008
21,51.193335853,2008
23,51.193335853,2008
25,51.193335853,2008
27,51.193335853,2008
19,51.443186967,2008
20,51.443186967,2008
21,51.443186967,2008
22,51.443186967,2008
24,51.443186967,2008
10,50.848934558,2008
13,50.848934558,2008
14,50.848934558,2008
15,50.848934558,2008
16,50.848934558,2008
17,50.848934558,2008
490,50.00840894,2008
493,50.00840894,2008
494,50.00840894,2008
486,51.657286385,2008
487,51.657286385,2008
490,51.664461597,2008
491,51.664461597,2008
488,51.308322477,2008
490,51.308322477,2008
492,51.308322477,2008
488,50.559332243,2008
489,50.559332243,2008
488,51.645892059,2008
489,51.645892059,2008
490,51.645892059,2008
492,51.645892059,2008
484,52.042724877,2008
485,52.042724877,2008
487,52.042724877,2008
496,50.347968538,2008
488,51.597316307,2008
489,51.597316307,2008
492,51.597316307,2008
486,53.553565546,2008
488,53.553565546,2008
493,53.553565546,2008
481,49.233362467,2008
488,49.233362467,2008
492,49.233362467,2008
490,51.36796903,2008
488,50.530639626,2008
493,50.530639626,2008
494,50.530639626,2008
495,50.530639626,2008
480,49.488858322,2008
483,49.488858322,2008
484,49.488858322,2008
487,49.488858322,2008
481,49.662205732,2008
492,49.662205732,2008
481,49.883609476,2008
483,49.883609476,2008
484,49.883609476,2008
488,49.883609476,2008
492,49.883609476,2008
480,50.806524427,2008
482,50.806524427,2008
483,50.806524427,2008
498,49.19684847,2008
486,50.608316688,2008
488,50.608316688,2008
481,50.459957241,2008
492,50.459957241,2008
493,50.465172303,2008
494,50.465172303,2008
480,50.757211518,2008
481,50.757211518,2008
482,50.757211518,2008
483,50.757211518,2008
484,50.757211518,2008
493,50.702093991,2008
494,50.702093991,2008
495,50.702093991,2008
484,51.909636604,2008
486,51.909636604,2008
487,51.909636604,2008
488,51.909636604,2008
480,50.519852689,2008
484,50.519852689,2008
484,50.766083521,2008
486,50.766083521,2008
488,50.766083521,2008
490,51.255125255,2008
481,50.023605546,2008
492,50.023605546,2008
480,51.783885465,2008
481,51.783885465,2008
482,51.783885465,2008
483,51.783885465,2008
550,49.358280596,2008
551,49.358280596,2008
553,49.358280596,2008
554,49.358280596,2008
553,49.858400986,2008
555,49.858400986,2008
560,49.858400986,2008
550,50.507568331,2008
551,50.507568331,2008
553,50.507568331,2008
551,50.256619702,2008
553,50.256619702,2008
554,50.256619702,2008
559,50.116015846,2008
551,51.538605742,2008
554,51.538605742,2008
556,50.631400358,2008
557,50.631400358,2008
558,50.631400358,2008
566,50.631400358,2008
550,50.102763365,2008
553,50.102763365,2008
560,50.102763365,2008
553,50.404973762,2008
563,50.404973762,2008
553,49.681117246,2008
563,49.681117246,2008
550,50.152068525,2008
551,50.152068525,2008
553,49.119054979,2008
386,50.436839248,2008
394,52.171230721,2008
395,52.171230721,2008
395,50.999103441,2008
390,52.945689481,2008
391,52.945689481,2008
392,52.945689481,2008
394,50.443784719,2008
395,50.443784719,2008
391,51.161383626,2008
394,51.161383626,2008
393,52.054233819,2008
388,52.243680597,2008
390,51.458372096,2008
391,51.458372096,2008
392,51.458372096,2008
390,51.235974195,2008
391,51.235974195,2008
392,51.235974195,2008
650,51.545363262,2008
652,51.545363262,2008
644,50.454098067,2008
645,50.454098067,2008
637,51.92851194,2008
640,50.805148889,2008
641,50.805148889,2008
647,50.805148889,2008
656,51.042011685,2008
657,51.042011685,2008
640,50.771184987,2008
641,50.771184987,2008
644,50.771184987,2008
650,51.959953171,2008
651,51.959953171,2008
630,50.365715871,2008
654,50.365715871,2008
656,51.551636298,2008
657,51.551636298,2008
658,51.551636298,2008
640,51.543273136,2008
641,51.543273136,2008
649,51.543273136,2008
647,51.551625247,2008
648,51.551625247,2008
630,50.395766243,2008
636,50.395766243,2008
640,51.42032225,2008
641,51.42032225,2008
644,51.42032225,2008
633,50.466647778,2008
630,52.368147767,2008
631,52.368147767,2008
631,52.356777411,2008
594,51.135005974,2008
598,49.940659862,2008
599,49.940659862,2008
590,49.005893824,2008
597,49.005893824,2008
598,50.299105479,2008
590,50.859864557,2008
591,50.859864557,2008
680,50.496781082,2008
681,50.496781082,2008
680,50.024396544,2008
683,50.024396544,2008
684,50.024396544,2008
685,50.024396544,2008
680,49.999003104,2008
681,49.999003104,2008
890,49.130696247,2008
891,49.130696247,2008
894,49.261651435,2008
895,49.261651435,2008
897,49.261651435,2008
32,51.219385772,2008
34,51.219385772,2008
36,51.219385772,2008
32,51.302941074,2008
35,51.302941074,2008
37,51.302941074,2008
30,50.509648246,2008
31,50.509648246,2008
32,50.509648246,2008
34,50.509648246,2008
30,51.160561821,2008
31,51.160561821,2008
32,51.160561821,2008
33,51.160561821,2008
30,50.68202455,2008
31,50.68202455,2008
32,50.68202455,2008
38,50.68202455,2008
30,51.177059238,2008
32,51.177059238,2008
38,51.177059238,2008
80,51.235217839,2008
82,51.235217839,2008
83,51.235217839,2008
84,51.235217839,2008
70,51.345268428,2008
74,51.345268428,2008
75,51.345268428,2008
76,51.345268428,2008
80,50.494640552,2008
81,50.494640552,2008
82,50.494640552,2008
85,50.494640552,2008
86,50.494640552,2008
80,51.486561208,2008
81,51.486561208,2008
82,51.670527348,2008
83,51.670527348,2008
82,48.645667283,2008
83,48.645667283,2008
70,51.831835728,2008
71,51.831835728,2008
72,51.831835728,2008
74,51.831835728,2008
80,51.055026749,2008
83,51.055026749,2008
70,50.327080594,2008
73,50.327080594,2008
78,50.923421503,2008
79,50.923421503,2008
85,50.923421503,2008
88,50.923421503,2008
85,50.666103929,2008
86,50.666103929,2008
70,50.518817593,2008
77,50.518817593,2008
85,50.518817593,2008
88,50.518817593,2008
89,50.518817593,2008
77,51.020160387,2008
85,51.020160387,2008
86,51.020160387,2008
87,51.020160387,2008
70,50.721159763,2008
74,50.721159763,2008
78,50.721159763,2008
79,50.721159763,2008
77,51.983005073,2008
80,51.983005073,2008
85,51.983005073,2008
87,51.983005073,2008
70,51.170796092,2008
71,51.170796092,2008
74,51.170796092,2008
75,51.170796092,2008
80,50.926051919,2008
83,50.926051919,2008
70,50.740226089,2008
79,50.740226089,2008
85,50.740226089,2008
88,50.740226089,2008
74,49.894307165,2008
78,49.894307165,2008
70,51.254374113,2008
71,51.254374113,2008
72,51.254374113,2008
79,51.254374113,2008
88,51.254374113,2008
78,51.161309112,2008
88,51.161309112,2008
870,50.937983654,2008
871,50.937983654,2008
879,50.791902898,2008
880,50.791902898,2008
870,51.980939992,2008
873,51.980939992,2008
870,50.816857185,2008
871,50.816857185,2008
875,50.816857185,2008
870,50.592653061,2008
873,50.592653061,2008
874,50.592653061,2008
870,50.192097932,2008
875,50.192097932,2008
870,48.53372218,2008
871,48.53372218,2008
120,51.902861168,2008
121,51.902861168,2008
122,51.902861168,2008
123,51.902861168,2008
124,51.902861168,2008
104,53.155212684,2008
105,53.155212684,2008
107,53.155212684,2008
108,53.155212684,2008
137,51.667538381,2008
138,51.667538381,2008
139,51.667538381,2008
140,50.953719506,2008
141,50.953719506,2008
147,50.953719506,2008
130,49.588464478,2008
131,49.588464478,2008
148,49.588464478,2008
140,50.317290659,2008
141,50.317290659,2008
147,50.317290659,2008
148,49.31388291,2008
149,49.31388291,2008
129,48.738818993,2008
105,49.200008195,2008
125,49.200008195,2008
126,49.200008195,2008
140,51.806516495,2008
141,51.806516495,2008
142,51.806516495,2008
130,48.199854294,2008
131,48.199854294,2008
136,48.199854294,2008
112,52.740008402,2008
114,52.740008402,2008
130,50.649313419,2008
131,50.649313419,2008
133,50.649313419,2008
134,50.649313419,2008
144,51.435527497,2008
145,51.435527497,2008
146,51.435527497,2008
110,51.401905114,2008
115,51.401905114,2008
116,51.401905114,2008
117,51.401905114,2008
118,51.401905114,2008
100,52.157671145,2008
101,52.157671145,2008
102,52.157671145,2008
104,52.157671145,2008
140,51.624981349,2008
141,51.624981349,2008
143,51.624981349,2008
130,50.027635045,2008
131,50.027635045,2008
133,50.027635045,2008
134,50.027635045,2008
135,50.027635045,2008
130,51.896569627,2008
131,51.896569627,2008
132,51.896569627,2008
131,51.110792056,2008
144,51.110792056,2008
145,51.110792056,2008
109,49.801789557,2008
125,49.801789557,2008
127,49.801789557,2008
130,49.717039417,2008
131,49.717039417,2008
133,49.717039417,2008
134,49.717039417,2008
136,49.717039417,2008
105,49.716859457,2008
125,49.716859457,2008
110,51.365477733,2008
111,51.365477733,2008
113,51.365477733,2008
114,51.365477733,2008
115,51.365477733,2008
116,51.365477733,2008
120,50.840842195,2008
121,50.840842195,2008
103,51.304351394,2008
109,50.753487749,2008
129,49.450779847,2008
136,49.450779847,2008
120,50.530638931,2008
121,50.530638931,2008
123,50.530638931,2008
128,50.530638931,2008
120,51.498081584,2008
121,51.498081584,2008
123,51.498081584,2008
144,50.890000311,2008
145,50.890000311,2008
148,50.890000311,2008
5,50.629734748,2008
63,50.629734748,2008
117,50.629734748,2008
119,50.629734748,2008
109,49.242016564,2008
124,49.242016564,2008
125,49.242016564,2008
127,49.242016564,2008
130,50.142382534,2008
131,50.142382534,2008
137,50.142382534,2008
138,50.142382534,2008
148,50.142382534,2008
124,49.598172511,2008
125,49.598172511,2008
127,49.598172511,2008
128,51.630261782,2008
131,50.847494649,2008
144,50.847494649,2008
145,50.847494649,2008
104,51.705395396,2008
105,51.705395396,2008
106,51.705395396,2008
107,51.705395396,2008
108,51.705395396,2008
272,52.112419201,2008
273,52.112419201,2008
284,51.780728965,2008
287,52.070535742,2008
288,52.070535742,2008
280,50.217656472,2008
281,50.217656472,2008
286,50.217656472,2008
287,50.217656472,2008
280,51.014578642,2008
281,51.014578642,2008
282,51.014578642,2008
286,51.207234664,2008
280,50.70569586,2008
281,50.70569586,2008
286,50.70569586,2008
280,51.735595617,2008
281,51.735595617,2008
286,51.735595617,2008
285,51.309705652,2008
283,51.284634277,2008
270,50.698633082,2008
271,50.698633082,2008
272,50.698633082,2008
273,50.698633082,2008
281,50.698633082,2008
272,51.365928858,2008
275,51.365928858,2008
276,51.365928858,2008
277,51.365928858,2008
270,51.772158541,2008
271,51.772158541,2008
272,51.772158541,2008
273,51.772158541,2008
280,51.823358929,2008
281,51.823358929,2008
272,51.769105664,2008
273,51.769105664,2008
274,51.769105664,2008
273,51.371061323,2008
275,51.371061323,2008
283,51.371061323,2008
287,52.370392802,2008
270,51.052079377,2008
280,51.052079377,2008
281,51.052079377,2008
286,51.052079377,2008
275,50.062412806,2008
276,50.062412806,2008
278,50.062412806,2008
283,50.062412806,2008
280,51.419473952,2008
281,51.419473952,2008
286,51.419473952,2008
280,50.79656154,2008
281,50.79656154,2008
282,50.79656154,2008
272,52.283665078,2008
273,52.283665078,2008
283,52.283665078,2008
275,52.820419754,2008
278,52.820419754,2008
284,51.721738047,2008
284,45.692969663,2008
285,45.692969663,2008
272,53.004773496,2008
273,53.004773496,2008
275,53.004773496,2008
277,53.004773496,2008
278,52.426624637,2008
285,52.426624637,2008
272,50.52696443,2008
273,50.52696443,2008
283,50.44105233,2008
270,50.950347847,2008
272,50.950347847,2008
273,50.950347847,2008
270,50.840725444,2008
280,50.840725444,2008
281,50.840725444,2008
286,50.840725444,2008
270,51.827013302,2008
286,51.827013302,2008
280,50.43181289,2008
281,50.43181289,2008
282,50.43181289,2008
275,50.286700292,2008
276,50.286700292,2008
277,50.286700292,2008
275,51.588355869,2008
278,51.588355869,2008
283,51.588355869,2008
285,51.588355869,2008
270,51.751556522,2008
286,51.751556522,2008
275,51.905787661,2008
278,51.905787661,2008
584,51.406168588,2008
585,51.406168588,2008
580,49.138781286,2008
581,49.138781286,2008
582,48.671622738,2008
458,50.682717176,2008
440,51.523130117,2008
444,51.523130117,2008
437,50.309672674,2008
439,50.309672674,2008
450,51.025459787,2008
452,51.025459787,2008
453,51.025459787,2008
430,51.95947347,2008
431,51.95947347,2008
453,51.95947347,2008
455,51.95947347,2008
451,50.627223175,2008
452,50.627223175,2008
439,50.260955012,2008
444,50.260955012,2008
446,50.260955012,2008
440,52.584535701,2008
441,52.584535701,2008
442,52.584535701,2008
430,50.773211494,2008
432,50.773211494,2008
433,50.773211494,2008
434,51.73885962,2008
440,51.73885962,2008
448,51.73885962,2008
430,49.821758787,2008
431,49.821758787,2008
430,50.910619122,2008
431,50.910619122,2008
432,50.910619122,2008
440,50.452228425,2008
442,50.452228425,2008
444,50.452228425,2008
431,51.594321251,2008
450,51.594321251,2008
451,51.594321251,2008
453,51.594321251,2008
454,51.594321251,2008
