ZIP_3_DIGIT,pct_lsHS,year
87,10.555277639,2008
70,11.955977989,2008
74,11.955977989,2008
78,11.955977989,2008
79,11.955977989,2008
77,13.1,2008
80,13.1,2008
85,13.1,2008
87,13.1,2008
70,18.3,2008
71,18.3,2008
74,18.3,2008
75,18.3,2008
80,15.1,2008
83,15.1,2008
70,9.15,2008
79,9.15,2008
85,9.15,2008
88,9.15,2008
74,6.9,2008
78,6.9,2008
70,14.7,2008
71,14.7,2008
72,14.7,2008
79,14.7,2008
88,14.7,2008
78,12.2,2008
88,12.2,2008
870,17.15857929,2008
871,17.15857929,2008
879,21.65,2008
880,21.65,2008
870,32.05,2008
873,32.05,2008
870,10.355177589,2008
871,10.355177589,2008
875,10.355177589,2008
870,20.65,2008
873,20.65,2008
874,20.65,2008
870,23.261630815,2008
875,23.261630815,2008
870,28.014007004,2008
871,28.014007004,2008
120,9.395302349,2008
121,9.395302349,2008
122,9.395302349,2008
123,9.395302349,2008
124,9.395302349,2008
104,30.734632684,2008
105,30.734632684,2008
107,30.734632684,2008
108,30.734632684,2008
137,12.462462462,2008
138,12.462462462,2008
139,12.462462462,2008
140,11.805902951,2008
141,11.805902951,2008
147,11.805902951,2008
130,16.941529235,2008
131,16.941529235,2008
148,16.941529235,2008
140,14.55,2008
141,14.55,2008
147,14.55,2008
148,13.6,2008
149,13.6,2008
129,14.242878561,2008
105,11.211211211,2008
125,11.211211211,2008
126,11.211211211,2008
140,10.744627686,2008
141,10.744627686,2008
142,10.744627686,2008
130,11.305652826,2008
131,11.305652826,2008
136,11.305652826,2008
112,21.889055472,2008
114,21.889055472,2008
130,10.45,2008
131,10.45,2008
133,10.45,2008
134,10.45,2008
144,11.605802901,2008
145,11.605802901,2008
146,11.605802901,2008
110,9.74025974,2008
115,9.74025974,2008
116,9.74025974,2008
117,9.74025974,2008
118,9.74025974,2008
100,16.058029015,2008
101,16.058029015,2008
102,16.058029015,2008
104,16.058029015,2008
140,13.606803402,2008
141,13.606803402,2008
143,13.606803402,2008
130,13.656828414,2008
131,13.656828414,2008
133,13.656828414,2008
134,13.656828414,2008
135,13.656828414,2008
130,12.056028014,2008
131,12.056028014,2008
132,12.056028014,2008
131,8.35,2008
144,8.35,2008
145,8.35,2008
109,14.007003502,2008
125,14.007003502,2008
127,14.007003502,2008
130,12.25,2008
131,12.25,2008
133,12.25,2008
134,12.25,2008
136,12.25,2008
105,9.15,2008
125,9.15,2008
110,18.25,2008
111,18.25,2008
113,18.25,2008
114,18.25,2008
115,18.25,2008
116,18.25,2008
120,12.406203102,2008
121,12.406203102,2008
103,14.15,2008
109,10.505252626,2008
129,11.155577789,2008
136,11.155577789,2008
120,10.994502749,2008
121,10.994502749,2008
123,10.994502749,2008
128,10.994502749,2008
120,11.805902951,2008
121,11.805902951,2008
123,11.805902951,2008
144,18.15907954,2008
145,18.15907954,2008
148,18.15907954,2008
5,10.5,2008
63,10.5,2008
117,10.5,2008
119,10.5,2008
109,18.95947974,2008
124,18.95947974,2008
125,18.95947974,2008
127,18.95947974,2008
130,4.65,2008
131,4.65,2008
137,4.65,2008
138,4.65,2008
148,4.65,2008
124,10.794602699,2008
125,10.794602699,2008
127,10.794602699,2008
128,16.783216783,2008
131,14.957478739,2008
144,14.957478739,2008
145,14.957478739,2008
104,14.25,2008
105,14.25,2008
106,14.25,2008
107,14.25,2008
108,14.25,2008
272,20.65,2008
273,20.65,2008
284,18.15,2008
287,14.407203602,2008
288,14.407203602,2008
280,22.75,2008
281,22.75,2008
286,22.75,2008
287,22.75,2008
280,16.508254127,2008
281,16.508254127,2008
282,16.508254127,2008
286,23.63818091,2008
280,19.090454773,2008
281,19.090454773,2008
286,19.090454773,2008
280,21.189405297,2008
281,21.189405297,2008
286,21.189405297,2008
285,11.4,2008
283,10.605302651,2008
270,18.24087956,2008
271,18.24087956,2008
272,18.24087956,2008
273,18.24087956,2008
281,18.24087956,2008
272,12.587412587,2008
275,12.587412587,2008
276,12.587412587,2008
277,12.587412587,2008
270,15.35,2008
271,15.35,2008
272,15.35,2008
273,15.35,2008
280,23.611805903,2008
281,23.611805903,2008
272,12.443778111,2008
273,12.443778111,2008
274,12.443778111,2008
273,19.6,2008
275,19.6,2008
283,19.6,2008
287,18.090954523,2008
270,22.95,2008
280,22.95,2008
281,22.95,2008
286,22.95,2008
275,24.45,2008
276,24.45,2008
278,24.45,2008
283,24.45,2008
280,23.988005997,2008
281,23.988005997,2008
286,23.988005997,2008
280,14.5,2008
281,14.5,2008
282,14.5,2008
272,22.8,2008
273,22.8,2008
283,22.8,2008
275,19.5,2008
278,19.5,2008
284,10.844577711,2008
284,8.304152076,2008
285,8.304152076,2008
272,9.9,2008
273,9.9,2008
275,9.9,2008
277,9.9,2008
278,11.4,2008
272,33.216608304,2008
273,33.216608304,2008
283,30.9,2008
270,29.435282359,2008
272,29.435282359,2008
273,29.435282359,2008
270,19.1,2008
280,19.1,2008
281,19.1,2008
286,19.1,2008
270,22.472472472,2008
286,22.472472472,2008
280,17.24137931,2008
281,17.24137931,2008
282,17.24137931,2008
275,9.95,2008
276,9.95,2008
277,9.95,2008
275,19.9,2008
278,19.9,2008
283,19.9,2008
285,19.9,2008
270,25.3,2008
286,25.3,2008
275,25.4,2008
278,25.4,2008
584,9.045477261,2008
585,9.045477261,2008
580,4.847576212,2008
581,4.847576212,2008
582,7.203601801,2008
458,14.15,2008
440,17.708854427,2008
444,17.708854427,2008
437,18.318318318,2008
439,18.318318318,2008
450,11.744127936,2008
452,11.744127936,2008
453,11.744127936,2008
430,18.84057971,2008
431,18.84057971,2008
453,18.84057971,2008
455,18.84057971,2008
451,12.606303152,2008
452,12.606303152,2008
439,16.85,2008
444,16.85,2008
446,16.85,2008
440,15.957978989,2008
441,15.957978989,2008
442,15.957978989,2008
430,6.25,2008
432,6.25,2008
433,6.25,2008
434,11.411411411,2008
440,11.411411411,2008
448,11.411411411,2008
430,10.6,2008
431,10.6,2008
430,12.5,2008
431,12.5,2008
432,12.5,2008
440,16,2008
442,16,2008
444,16,2008
431,7.55,2008
450,7.55,2008
451,7.55,2008
453,7.55,2008
454,7.55,2008
450,13.886113886,2008
451,13.886113886,2008
452,13.886113886,2008
433,10.55,2008
435,10.55,2008
448,10.55,2008
458,10.55,2008
439,13.85,2008
440,12.25,2008
441,12.25,2008
430,14.207103552,2008
431,14.207103552,2008
437,14.207103552,2008
438,14.207103552,2008
440,17.35867934,2008
442,17.35867934,2008
448,17.35867934,2008
434,14.707353677,2008
435,14.707353677,2008
436,14.707353677,2008
444,14.75,2008
445,14.75,2008
446,14.75,2008
433,20.489755122,2008
448,20.489755122,2008
440,7.246376812,2008
442,7.246376812,2008
443,7.246376812,2008
448,7.246376812,2008
453,14.8,2008
454,14.8,2008
450,14,2008
453,14,2008
454,14,2008
430,14.907453727,2008
437,14.907453727,2008
438,14.907453727,2008
442,7.553776888,2008
443,7.553776888,2008
444,7.553776888,2008
446,7.553776888,2008
430,18.509254627,2008
448,18.509254627,2008
449,18.509254627,2008
431,22.861430715,2008
451,22.861430715,2008
456,22.861430715,2008
456,19.05,2008
442,13.513513514,2008
446,13.513513514,2008
447,13.513513514,2008
440,12.043978011,2008
441,12.043978011,2008
442,12.043978011,2008
443,12.043978011,2008
446,12.043978011,2008
447,12.043978011,2008
440,19.709854927,2008
442,19.709854927,2008
444,19.709854927,2008
445,19.709854927,2008
437,19.390304848,2008
438,19.390304848,2008
446,19.390304848,2008
450,13.506753377,2008
451,13.506753377,2008
452,13.506753377,2008
453,13.506753377,2008
454,13.506753377,2008
442,17.458729365,2008
446,17.458729365,2008
448,17.458729365,2008
434,4.65,2008
435,4.65,2008
436,4.65,2008
448,4.65,2008
458,4.65,2008
730,15.057528764,2008
731,15.057528764,2008
737,15.057528764,2008
730,9.004502251,2008
731,9.004502251,2008
748,9.004502251,2008
730,12.206103052,2008
735,12.206103052,2008
740,13.413413413,2008
741,13.413413413,2008
744,13.413413413,2008
744,20.36018009,2008
730,17.15857929,2008
731,17.15857929,2008
748,17.15857929,2008
730,10.36036036,2008
740,10.36036036,2008
748,10.36036036,2008
730,17.5,2008
748,17.5,2008
740,13.393303348,2008
741,13.393303348,2008
743,13.393303348,2008
740,15.9,2008
741,15.9,2008
740,12.906453227,2008
741,12.906453227,2008
743,12.906453227,2008
744,12.906453227,2008
973,6.996501749,2008
974,6.996501749,2008
970,11.194402799,2008
971,11.194402799,2008
972,11.194402799,2008
973,11.194402799,2008
977,9.795102449,2008
974,18.65,2008
977,18.65,2008
974,17.167167167,2008
975,17.167167167,2008
974,18.75,2008
975,18.75,2008
976,12.993503248,2008
977,12.993503248,2008
973,11.038961039,2008
974,11.038961039,2008
973,15.557778889,2008
974,15.557778889,2008
970,21.15,2008
971,21.15,2008
973,21.15,2008
970,12.95,2008
971,12.95,2008
972,12.95,2008
971,12.243878061,2008
973,12.243878061,2008
978,22.75,2008
970,12.806403202,2008
971,12.806403202,2008
972,12.806403202,2008
971,16.04197901,2008
973,16.04197901,2008
170,14.792603698,2008
172,14.792603698,2008
173,14.792603698,2008
150,8.4,2008
151,8.4,2008
152,8.4,2008
153,8.4,2008
156,8.4,2008
160,8.4,2008
156,16.7,2008
157,16.7,2008
160,16.7,2008
162,16.7,2008
150,13.45,2008
151,13.45,2008
160,13.45,2008
161,13.45,2008
170,13.55,2008
175,13.55,2008
180,13.55,2008
194,13.55,2008
195,13.55,2008
196,13.55,2008
159,9.95,2008
166,9.95,2008
180,11.105552776,2008
189,11.105552776,2008
190,11.105552776,2008
191,11.105552776,2008
194,11.105552776,2008
150,9.35,2008
160,9.35,2008
161,9.35,2008
162,9.35,2008
163,9.35,2008
157,11.411411411,2008
159,11.411411411,2008
166,11.411411411,2008
166,6.793206793,2008
168,6.793206793,2008
175,9.8,2008
190,9.8,2008
193,9.8,2008
194,9.8,2008
195,9.8,2008
157,17.191404298,2008
158,17.191404298,2008
166,17.191404298,2008
168,17.191404298,2008
177,9.145427286,2008
178,9.145427286,2008
179,9.145427286,2008
186,9.145427286,2008
161,19.890054973,2008
163,19.890054973,2008
164,19.890054973,2008
170,8.445777111,2008
172,8.445777111,2008
173,8.445777111,2008
170,13.756878439,2008
171,13.756878439,2008
179,13.756878439,2008
190,10.95,2008
191,10.95,2008
193,10.95,2008
164,11.805902951,2008
165,11.805902951,2008
150,18.268268268,2008
154,18.268268268,2008
155,18.268268268,2008
156,18.268268268,2008
170,16.308154077,2008
172,16.308154077,2008
156,10.75,2008
157,10.75,2008
159,10.75,2008
162,10.75,2008
184,11.8,2008
185,11.8,2008
186,11.8,2008
170,16.858429215,2008
173,16.858429215,2008
175,16.858429215,2008
176,16.858429215,2008
193,16.858429215,2008
195,16.858429215,2008
160,15.35,2008
161,15.35,2008
170,18.227341012,2008
175,18.227341012,2008
179,18.227341012,2008
195,18.227341012,2008
180,16.1,2008
181,16.1,2008
189,16.1,2008
195,16.1,2008
178,13.893053473,2008
182,13.893053473,2008
186,13.893053473,2008
187,13.893053473,2008
169,12.8,2008
177,12.8,2008
178,12.8,2008
160,11.788211788,2008
161,11.788211788,2008
163,11.788211788,2008
180,9.5,2008
182,9.5,2008
183,9.5,2008
184,9.5,2008
186,9.5,2008
180,10.055027514,2008
189,10.055027514,2008
190,10.055027514,2008
191,10.055027514,2008
193,10.055027514,2008
194,10.055027514,2008
195,10.055027514,2008
180,10.255127564,2008
181,10.255127564,2008
183,10.255127564,2008
170,20.589705147,2008
177,20.589705147,2008
178,20.589705147,2008
190,18.718718719,2008
191,18.718718719,2008
179,16.133866134,2008
182,16.133866134,2008
195,16.133866134,2008
154,16.608304152,2008
155,16.608304152,2008
156,16.608304152,2008
159,16.608304152,2008
150,12.087912088,2008
151,12.087912088,2008
152,12.087912088,2008
153,12.087912088,2008
154,12.087912088,2008
150,10.7,2008
151,10.7,2008
152,10.7,2008
154,10.7,2008
155,10.7,2008
156,10.7,2008
157,10.7,2008
159,10.7,2008
162,10.7,2008
170,15.35,2008
173,15.35,2008
174,15.35,2008
28,8.995502249,2008
29,8.995502249,2008
28,7.7,2008
28,17.382617383,2008
29,17.382617383,2008
28,5.9,2008
290,20.5,2008
291,20.5,2008
298,20.5,2008
296,24.7,2008
299,11.344327836,2008
290,17.491254373,2008
294,17.491254373,2008
294,12.35,2008
290,21.05,2008
291,21.05,2008
295,21.05,2008
290,12.05,2008
294,12.05,2008
291,18.3,2008
295,18.3,2008
293,19.140429785,2008
296,19.140429785,2008
291,18.209104552,2008
296,18.209104552,2008
298,18.209104552,2008
295,13.35,2008
290,21.189405297,2008
297,21.189405297,2008
290,27.55,2008
291,27.55,2008
293,27.55,2008
296,27.55,2008
290,14.692653673,2008
291,14.692653673,2008
292,14.692653673,2008
296,15.642178911,2008
290,20.55,2008
291,20.55,2008
294,20.55,2008
296,13.25,2008
290,10.655327664,2008
291,10.655327664,2008
292,10.655327664,2008
293,19.8,2008
296,19.8,2008
290,17.85,2008
291,17.85,2008
297,19.24037981,2008
570,9.595202399,2008
571,9.595202399,2008
577,13.006503252,2008
377,17.15,2008
378,17.15,2008
379,17.15,2008
377,14.15,2008
378,14.15,2008
379,14.15,2008
373,21.110555278,2008
370,14.107053527,2008
371,14.107053527,2008
372,14.107053527,2008
376,22.461230615,2008
377,22.461230615,2008
378,22.461230615,2008
373,16.9,2008
374,16.9,2008
377,9.604802401,2008
378,9.604802401,2008
379,9.604802401,2008
380,12.093953023,2008
383,12.093953023,2008
370,14.65,2008
371,14.65,2008
384,14.65,2008
370,14.692653673,2008
371,14.692653673,2008
422,14.692653673,2008
385,11.4,2008
370,10.38961039,2008
371,10.38961039,2008
377,25.662831416,2008
378,25.662831416,2008
379,25.662831416,2008
375,16.691654173,2008
380,16.691654173,2008
381,16.691654173,2008
376,17.55877939,2008
378,17.55877939,2008
370,16.733266733,2008
371,16.733266733,2008
376,9.445277361,2008
370,9.395302349,2008
371,9.395302349,2008
372,9.395302349,2008
384,9.395302349,2008
370,14.5,2008
371,14.5,2008
759,20.42042042,2008
786,22.338830585,2008
789,22.338830585,2008
765,11.25,2008
780,18.909454727,2008
781,18.909454727,2008
782,18.909454727,2008
755,13.4,2008
774,17.267267267,2008
775,17.267267267,2008
778,10.13986014,2008
785,33.45,2008
750,11.4,2008
751,11.4,2008
752,11.4,2008
753,11.4,2008
754,11.4,2008
780,16.691654173,2008
781,16.691654173,2008
782,16.691654173,2008
786,16.691654173,2008
765,9.9,2008
766,9.9,2008
750,25.937031484,2008
751,25.937031484,2008
752,25.937031484,2008
753,25.937031484,2008
760,25.937031484,2008
750,9.704852426,2008
752,9.704852426,2008
760,9.704852426,2008
761,9.704852426,2008
762,9.704852426,2008
797,22.338830585,2008
751,20,2008
760,20,2008
766,20,2008
798,22.588705647,2008
799,22.588705647,2008
770,13.206603302,2008
774,13.206603302,2008
775,13.206603302,2008
775,13.75,2008
776,13.75,2008
750,15.365365365,2008
754,15.365365365,2008
762,15.365365365,2008
756,19.75987994,2008
781,16.291854073,2008
786,16.291854073,2008
770,23.911955978,2008
772,23.911955978,2008
773,23.911955978,2008
774,23.911955978,2008
775,23.911955978,2008
781,10.55,2008
786,10.55,2008
787,10.55,2008
751,16.1,2008
757,16.1,2008
758,16.1,2008
785,35.8,2008
751,19.35967984,2008
754,19.35967984,2008
776,18.4,2008
777,18.4,2008
760,21.15,2008
751,24.837581209,2008
754,24.837581209,2008
773,20.07007007,2008
775,20.07007007,2008
793,13.306653327,2008
794,13.306653327,2008
765,14.95,2008
766,14.95,2008
767,14.95,2008
797,19.56956957,2008
773,18.35,2008
774,18.35,2008
778,18.35,2008
783,17.808904452,2008
784,17.808904452,2008
776,17.35,2008
760,17.391304348,2008
761,17.391304348,2008
764,17.391304348,2008
790,26.623376623,2008
791,26.623376623,2008
790,10,2008
791,10,2008
750,20.060030015,2008
751,20.060030015,2008
783,22.877122877,2008
751,19.95,2008
756,19.95,2008
757,19.95,2008
750,18.65,2008
752,18.65,2008
760,18.65,2008
761,18.65,2008
762,18.65,2008
795,14.442778611,2008
796,14.442778611,2008
768,15.157578789,2008
769,15.157578789,2008
733,14.707353677,2008
765,14.707353677,2008
786,14.707353677,2008
787,14.707353677,2008
779,14.092953523,2008
780,27.763881941,2008
783,27.763881941,2008
763,15.457728864,2008
765,10.9,2008
786,10.9,2008
787,10.9,2008
843,6.25,2008
840,9.354677339,2008
843,9.354677339,2008
844,9.354677339,2008
840,14.55,2008
841,14.55,2008
840,6.803401701,2008
846,6.803401701,2008
847,15.392303848,2008
840,12.512512513,2008
842,12.512512513,2008
843,12.512512513,2008
844,12.512512513,2008
54,6.696651674,2008
56,6.696651674,2008
229,9.1,2008
245,9.1,2008
203,10.255127564,2008
204,10.255127564,2008
205,10.255127564,2008
220,10.255127564,2008
221,10.255127564,2008
222,10.255127564,2008
228,18.75,2008
229,18.75,2008
244,18.75,2008
240,15.907953977,2008
241,15.907953977,2008
245,15.907953977,2008
231,10.7,2008
232,10.7,2008
238,10.7,2008
200,11.305652826,2008
201,11.305652826,2008
202,11.305652826,2008
220,11.305652826,2008
221,11.305652826,2008
222,11.305652826,2008
223,11.305652826,2008
201,15.192403798,2008
224,15.192403798,2008
225,15.192403798,2008
226,15.192403798,2008
227,15.192403798,2008
226,12.3,2008
225,8.6,2008
230,8.6,2008
231,8.6,2008
230,15.45,2008
231,15.45,2008
232,15.45,2008
201,7.3,2008
220,7.3,2008
240,6.390414378,2008
241,6.390414378,2008
243,6.390414378,2008
201,15.357678839,2008
220,15.357678839,2008
221,15.357678839,2008
240,12.112112112,2008
241,12.112112112,2008
228,18.55,2008
244,18.55,2008
224,11.7,2008
225,11.7,2008
229,11.7,2008
230,11.7,2008
231,11.7,2008
221,12.906453227,2008
224,12.906453227,2008
225,12.906453227,2008
227,12.906453227,2008
222,9.390609391,2008
223,9.390609391,2008
233,13.956978489,2008
234,13.956978489,2008
237,13.956978489,2008
236,9.309309309,2008
245,11.85,2008
236,11.505752876,2008
234,14.042978511,2008
235,14.042978511,2008
233,16.85,2008
237,16.85,2008
231,15.7,2008
232,15.7,2008
240,19.259629815,2008
241,19.259629815,2008
233,16.95,2008
234,16.95,2008
233,9.45,2008
234,9.45,2008
989,16.191904048,2008
993,16.191904048,2008
988,20.5,2008
983,12.8,2008
986,14.792603698,2008
985,19,2008
986,19,2008
993,32.033983008,2008
988,21.689155422,2008
991,21.689155422,2008
993,21.689155422,2008
985,22.9,2008
982,16.283716284,2008
980,11.094452774,2008
981,11.094452774,2008
982,11.094452774,2008
983,11.094452774,2008
984,11.094452774,2008
980,12.556278139,2008
981,12.556278139,2008
983,12.556278139,2008
985,12.556278139,2008
983,14.557278639,2008
985,14.557278639,2008
980,14.15,2008
983,14.15,2008
984,14.15,2008
985,14.15,2008
982,17.032967033,2008
980,13.5,2008
982,13.5,2008
990,10.194902549,2008
991,10.194902549,2008
992,10.194902549,2008
985,10.01001001,2008
982,8.695652174,2008
989,35.332333833,2008
993,35.332333833,2008
254,19.35967984,2008
255,10.555277639,2008
257,10.555277639,2008
263,20.589705147,2008
264,20.589705147,2008
265,20.589705147,2008
250,19.35,2008
251,19.35,2008
252,19.35,2008
253,19.35,2008
255,19.35,2008
263,9.7,2008
265,9.7,2008
250,19,2008
251,19,2008
252,19,2008
258,19,2008
259,19,2008
261,14.692653673,2008
541,12.3,2008
542,12.3,2008
543,12.3,2008
535,6.396801599,2008
537,6.396801599,2008
539,6.396801599,2008
530,11.794102949,2008
535,11.794102949,2008
539,11.794102949,2008
547,7.603801901,2008
530,10.744627686,2008
539,10.744627686,2008
549,10.744627686,2008
530,14.392803598,2008
531,14.392803598,2008
535,14.392803598,2008
531,12.306153077,2008
534,12.306153077,2008
546,6.103051526,2008
530,11.861861862,2008
541,11.861861862,2008
542,11.861861862,2008
544,10.844577711,2008
530,17.15857929,2008
531,17.15857929,2008
532,17.15857929,2008
541,10.155077539,2008
543,10.155077539,2008
549,10.155077539,2008
530,7.05,2008
532,7.05,2008
544,7.05,2008
549,7.05,2008
531,16.4,2008
534,16.4,2008
531,20.6,2008
535,20.6,2008
540,7.353676838,2008
547,7.353676838,2008
530,12.1,2008
531,9.745127436,2008
535,9.745127436,2008
530,9.240759241,2008
530,7.496251874,2008
531,7.496251874,2008
532,7.496251874,2008
549,11.9,2008
544,13.843078461,2008
546,13.843078461,2008
820,11.805902951,2008
826,10.194902549,2008
364,13.3,2009
365,13.3,2009
350,17.941029485,2009
359,17.941029485,2009
362,17.941029485,2009
350,22.75,2009
351,22.75,2009
355,22.75,2009
356,22.75,2009
359,22.75,2009
357,34.517258629,2009
359,34.517258629,2009
350,26,2009
351,26,2009
360,26,2009
351,20.36018009,2009
359,20.36018009,2009
362,20.36018009,2009
363,20.810405203,2009
350,15.157578789,2009
351,15.157578789,2009
352,15.157578789,2009
354,15.157578789,2009
356,14.692653673,2009
368,11.3,2009
356,21.63918041,2009
357,21.63918041,2009
357,13.8,2009
358,13.8,2009
350,23.15,2009
351,23.15,2009
357,23.15,2009
359,23.15,2009
365,19.090454773,2009
366,19.090454773,2009
360,15.765765766,2009
361,15.765765766,2009
350,21.65,2009
351,21.65,2009
356,21.65,2009
357,21.65,2009
350,19.209604802,2009
351,19.209604802,2009
359,19.209604802,2009
350,9.095452274,2009
351,9.095452274,2009
352,9.095452274,2009
350,19.990004998,2009
351,19.990004998,2009
362,19.990004998,2009
350,12.5,2009
351,12.5,2009
354,12.5,2009
355,12.5,2009
350,20.010005003,2009
351,20.010005003,2009
355,20.010005003,2009
995,11.25,2009
997,7.346326837,2009
996,18.44077961,2009
859,30.15,2009
860,30.15,2009
865,30.15,2009
856,15.9,2009
859,10.9,2009
860,10.9,2009
863,10.9,2009
864,10.9,2009
850,17.55,2009
851,17.55,2009
852,17.55,2009
853,17.55,2009
855,17.55,2009
853,22.738630685,2009
860,22.738630685,2009
864,22.738630685,2009
859,27.2,2009
860,27.2,2009
865,27.2,2009
853,16.491754123,2009
856,16.491754123,2009
857,16.491754123,2009
851,23.95,2009
852,23.95,2009
855,23.95,2009
856,23.95,2009
857,23.95,2009
853,15.55,2009
860,15.55,2009
863,15.55,2009
853,25.862931466,2009
727,16.45,2009
724,16.108054027,2009
720,8.804402201,2009
721,8.804402201,2009
719,19.090454773,2009
720,19.090454773,2009
721,19.090454773,2009
716,14.307153577,2009
720,14.307153577,2009
721,14.307153577,2009
720,18.190904548,2009
721,18.190904548,2009
720,15.25,2009
721,15.25,2009
722,15.25,2009
719,8.95,2009
720,8.95,2009
721,8.95,2009
722,8.95,2009
729,22.4,2009
727,15.007503752,2009
729,15.007503752,2009
720,11.65,2009
721,11.65,2009
725,11.65,2009
945,13.406703352,2009
946,13.406703352,2009
947,13.406703352,2009
950,13.406703352,2009
953,13.406703352,2009
959,12.3,2009
945,13.85,2009
946,13.85,2009
947,13.85,2009
948,13.85,2009
956,9.345327336,2009
957,9.345327336,2009
961,9.345327336,2009
932,25.262631316,2009
936,25.262631316,2009
937,25.262631316,2009
938,25.262631316,2009
955,9.445277361,2009
922,29.564782391,2009
932,28.335832084,2009
933,28.335832084,2009
934,28.335832084,2009
935,28.335832084,2009
932,26.086956522,2009
936,26.086956522,2009
954,15.957978989,2009
900,22.072072072,2009
902,22.072072072,2009
903,22.072072072,2009
904,22.072072072,2009
905,22.072072072,2009
906,22.072072072,2009
907,22.072072072,2009
908,22.072072072,2009
910,22.072072072,2009
911,22.072072072,2009
912,22.072072072,2009
913,22.072072072,2009
914,22.072072072,2009
915,22.072072072,2009
916,22.072072072,2009
917,22.072072072,2009
918,22.072072072,2009
930,22.072072072,2009
932,22.072072072,2009
935,22.072072072,2009
936,32.033983008,2009
949,11.494252874,2009
954,18.290854573,2009
955,18.290854573,2009
936,26.25,2009
953,26.25,2009
934,27.7,2009
939,27.7,2009
950,27.7,2009
945,15.107553777,2009
954,15.107553777,2009
956,7.6,2009
957,7.6,2009
959,7.6,2009
961,7.6,2009
906,15.65,2009
907,15.65,2009
908,15.65,2009
926,15.65,2009
927,15.65,2009
928,15.65,2009
956,11.05,2009
957,11.05,2009
959,11.05,2009
961,11.05,2009
917,20.1,2009
920,20.1,2009
922,20.1,2009
923,20.1,2009
925,20.1,2009
928,20.1,2009
945,15.934065934,2009
956,15.934065934,2009
957,15.934065934,2009
958,15.934065934,2009
917,21.45,2009
922,21.45,2009
923,21.45,2009
924,21.45,2009
925,21.45,2009
928,21.45,2009
935,21.45,2009
919,13.093453273,2009
920,13.093453273,2009
921,13.093453273,2009
925,13.093453273,2009
926,13.093453273,2009
940,12.143928036,2009
941,12.143928036,2009
952,23.411705853,2009
953,23.411705853,2009
956,23.411705853,2009
934,9.459459459,2009
940,13.356678339,2009
941,13.356678339,2009
943,13.356678339,2009
944,13.356678339,2009
930,16.933066933,2009
931,16.933066933,2009
932,16.933066933,2009
934,16.933066933,2009
940,13.956978489,2009
943,13.956978489,2009
945,13.956978489,2009
950,13.956978489,2009
951,13.956978489,2009
940,13.593203398,2009
950,13.593203398,2009
960,10.994502749,2009
945,14.407203602,2009
956,14.407203602,2009
945,14.95,2009
949,14.95,2009
954,14.95,2009
952,23.7,2009
953,23.7,2009
956,21.96098049,2009
958,21.96098049,2009
959,21.96098049,2009
932,27.65,2009
936,27.65,2009
902,17.3,2009
913,17.3,2009
930,17.3,2009
932,17.3,2009
956,11.561561562,2009
957,11.561561562,2009
959,11.561561562,2009
956,16.45,2009
959,16.45,2009
800,22.511255628,2009
801,22.511255628,2009
802,22.511255628,2009
806,22.511255628,2009
807,22.511255628,2009
800,13.493253373,2009
801,13.493253373,2009
802,13.493253373,2009
800,6.346826587,2009
803,6.346826587,2009
804,6.346826587,2009
805,6.346826587,2009
800,19.459729865,2009
801,19.459729865,2009
802,19.459729865,2009
800,9.504752376,2009
801,9.504752376,2009
804,9.504752376,2009
801,9.995002499,2009
808,9.995002499,2009
809,9.995002499,2009
810,9.995002499,2009
800,11.4,2009
801,11.4,2009
802,11.4,2009
803,11.4,2009
804,11.4,2009
805,8.895552224,2009
806,8.895552224,2009
815,14.814814815,2009
816,14.814814815,2009
808,16.95,2009
810,16.95,2009
812,16.95,2009
805,17.308654327,2009
806,17.308654327,2009
807,17.308654327,2009
64,10.794602699,2009
66,10.794602699,2009
67,10.794602699,2009
68,10.794602699,2009
69,10.794602699,2009
60,13.9,2009
61,13.9,2009
64,13.9,2009
67,13.9,2009
60,9.204602301,2009
67,9.204602301,2009
68,9.204602301,2009
60,6.896551724,2009
64,6.896551724,2009
60,13.336663337,2009
64,13.336663337,2009
65,13.336663337,2009
67,13.336663337,2009
62,12.343828086,2009
63,12.343828086,2009
64,12.343828086,2009
60,7.146426787,2009
62,7.146426787,2009
64,7.146426787,2009
62,15.107553777,2009
63,15.107553777,2009
199,15.457728864,2009
197,13.856928464,2009
198,13.856928464,2009
199,13.856928464,2009
199,12.8,2009
200,14.15,2009
202,14.15,2009
203,14.15,2009
204,14.15,2009
205,14.15,2009
320,8.595702149,2009
326,8.595702149,2009
324,17.95897949,2009
327,13.106553277,2009
328,13.106553277,2009
329,13.106553277,2009
330,15.8,2009
331,15.8,2009
333,15.8,2009
334,15.8,2009
339,15.484515485,2009
342,15.484515485,2009
344,20.260130065,2009
346,20.260130065,2009
320,13.493253373,2009
321,13.493253373,2009
322,13.493253373,2009
326,13.493253373,2009
341,20.689655172,2009
320,26.536731634,2009
326,26.536731634,2009
320,15.007503752,2009
322,15.007503752,2009
325,13.45,2009
320,13.3,2009
321,13.3,2009
335,21.65,2009
344,21.65,2009
346,21.65,2009
338,27.013506753,2009
339,27.013506753,2009
342,27.013506753,2009
349,27.013506753,2009
335,16.25,2009
336,16.25,2009
338,16.25,2009
329,14.857428714,2009
321,19.85,2009
327,19.85,2009
347,19.85,2009
