ZIP_3_DIGIT,pct_nhwhite,year
105,59.012953548,2008
106,59.012953548,2008
107,59.012953548,2008
108,59.012953548,2008
272,66.738466463,2008
273,66.738466463,2008
287,84.542491809,2008
288,84.542491809,2008
285,68.289828525,2008
283,49.080838305,2008
272,43.95833489,2008
275,43.95833489,2008
276,43.95833489,2008
277,43.95833489,2008
272,56.711764472,2008
273,56.711764472,2008
274,56.711764472,2008
273,63.887759603,2008
275,63.887759603,2008
283,63.887759603,2008
280,53.725544917,2008
281,53.725544917,2008
282,53.725544917,2008
275,63.663437008,2008
276,63.663437008,2008
277,63.663437008,2008
450,85.129451911,2008
452,85.129451911,2008
453,85.129451911,2008
440,62.44625264,2008
441,62.44625264,2008
442,62.44625264,2008
430,68.982296053,2008
431,68.982296053,2008
432,68.982296053,2008
450,68.991116994,2008
451,68.991116994,2008
452,68.991116994,2008
440,79.454214442,2008
442,79.454214442,2008
448,79.454214442,2008
434,72.200774789,2008
435,72.200774789,2008
436,72.200774789,2008
444,77.720916913,2008
445,77.720916913,2008
446,77.720916913,2008
450,73.549368079,2008
453,73.549368079,2008
454,73.549368079,2008
442,87.018432597,2008
446,87.018432597,2008
447,87.018432597,2008
440,79.970194824,2008
441,79.970194824,2008
442,79.970194824,2008
443,79.970194824,2008
446,79.970194824,2008
447,79.970194824,2008
730,74.165469315,2008
731,74.165469315,2008
748,74.165469315,2008
730,59.020544104,2008
735,59.020544104,2008
730,60.232451896,2008
731,60.232451896,2008
748,60.232451896,2008
740,65.096545294,2008
741,65.096545294,2008
970,82.87868673,2008
971,82.87868673,2008
972,82.87868673,2008
973,82.87868673,2008
977,87.574451241,2008
973,83.046291604,2008
974,83.046291604,2008
970,68.997304599,2008
971,68.997304599,2008
973,68.997304599,2008
970,71.249331573,2008
971,71.249331573,2008
972,71.249331573,2008
978,71.98866258,2008
970,69.779115357,2008
971,69.779115357,2008
972,69.779115357,2008
971,78.103155111,2008
973,78.103155111,2008
150,80.385459472,2008
151,80.385459472,2008
152,80.385459472,2008
153,80.385459472,2008
156,80.385459472,2008
160,80.385459472,2008
170,78.395830834,2008
175,78.395830834,2008
180,78.395830834,2008
194,78.395830834,2008
195,78.395830834,2008
196,78.395830834,2008
180,87.211736041,2008
189,87.211736041,2008
190,87.211736041,2008
191,87.211736041,2008
194,87.211736041,2008
175,82.909800442,2008
190,82.909800442,2008
193,82.909800442,2008
194,82.909800442,2008
195,82.909800442,2008
170,71.289728641,2008
171,71.289728641,2008
179,71.289728641,2008
190,72.501678877,2008
191,72.501678877,2008
193,72.501678877,2008
164,86.990410639,2008
165,86.990410639,2008
184,92.116800083,2008
185,92.116800083,2008
186,92.116800083,2008
170,85.767302379,2008
173,85.767302379,2008
175,85.767302379,2008
176,85.767302379,2008
193,85.767302379,2008
195,85.767302379,2008
180,74.11538428,2008
181,74.11538428,2008
189,74.11538428,2008
195,74.11538428,2008
178,90.548080288,2008
182,90.548080288,2008
186,90.548080288,2008
187,90.548080288,2008
180,80.331474205,2008
189,80.331474205,2008
190,80.331474205,2008
191,80.331474205,2008
193,80.331474205,2008
194,80.331474205,2008
195,80.331474205,2008
180,82.096569976,2008
181,82.096569976,2008
183,82.096569976,2008
190,38.270487182,2008
191,38.270487182,2008
170,86.576750607,2008
173,86.576750607,2008
174,86.576750607,2008
28,67.873215004,2008
29,67.873215004,2008
294,62.190854939,2008
290,77.609986553,2008
291,77.609986553,2008
292,77.609986553,2008
290,45.541916401,2008
291,45.541916401,2008
292,45.541916401,2008
297,72.590989004,2008
577,80.542973145,2008
370,59.713203164,2008
371,59.713203164,2008
372,59.713203164,2008
377,83.822982012,2008
378,83.822982012,2008
379,83.822982012,2008
370,68.783122513,2008
371,68.783122513,2008
422,68.783122513,2008
375,40.289159823,2008
380,40.289159823,2008
381,40.289159823,2008
765,51.909442996,2008
780,31.114909867,2008
781,31.114909867,2008
782,31.114909867,2008
774,55.682030474,2008
775,55.682030474,2008
778,62.208214377,2008
750,65.289384633,2008
751,65.289384633,2008
752,65.289384633,2008
753,65.289384633,2008
754,65.289384633,2008
780,69.207558014,2008
781,69.207558014,2008
782,69.207558014,2008
786,69.207558014,2008
750,34.54784053,2008
751,34.54784053,2008
752,34.54784053,2008
753,34.54784053,2008
760,34.54784053,2008
750,66.12901484,2008
752,66.12901484,2008
760,66.12901484,2008
761,66.12901484,2008
762,66.12901484,2008
798,13.488236995,2008
799,13.488236995,2008
770,39.022880961,2008
774,39.022880961,2008
775,39.022880961,2008
775,59.234200233,2008
776,59.234200233,2008
781,55.560336463,2008
786,55.560336463,2008
770,35.611733062,2008
772,35.611733062,2008
773,35.611733062,2008
774,35.611733062,2008
775,35.611733062,2008
785,8.570218943,2008
776,46.971992307,2008
777,46.971992307,2008
793,58.90826072,2008
794,58.90826072,2008
765,59.98303022,2008
766,59.98303022,2008
767,59.98303022,2008
773,72.600915599,2008
774,72.600915599,2008
778,72.600915599,2008
783,33.826061292,2008
784,33.826061292,2008
790,52.28107362,2008
791,52.28107362,2008
790,78.457787155,2008
791,78.457787155,2008
751,63.740613998,2008
756,63.740613998,2008
757,63.740613998,2008
750,53.221010009,2008
752,53.221010009,2008
760,53.221010009,2008
761,53.221010009,2008
762,53.221010009,2008
795,68.252179724,2008
796,68.252179724,2008
768,57.645842403,2008
769,57.645842403,2008
733,50.746052341,2008
765,50.746052341,2008
786,50.746052341,2008
787,50.746052341,2008
765,65.715556066,2008
786,65.715556066,2008
787,65.715556066,2008
840,85.270351572,2008
843,85.270351572,2008
844,85.270351572,2008
840,74.118556166,2008
841,74.118556166,2008
840,83.815534195,2008
846,83.815534195,2008
840,78.315565495,2008
842,78.315565495,2008
843,78.315565495,2008
844,78.315565495,2008
203,63.625991831,2008
204,63.625991831,2008
205,63.625991831,2008
220,63.625991831,2008
221,63.625991831,2008
222,63.625991831,2008
231,66.802907186,2008
232,66.802907186,2008
238,66.802907186,2008
200,56.814312345,2008
201,56.814312345,2008
202,56.814312345,2008
220,56.814312345,2008
221,56.814312345,2008
222,56.814312345,2008
223,56.814312345,2008
230,60.432177533,2008
231,60.432177533,2008
232,60.432177533,2008
201,65.068500069,2008
220,65.068500069,2008
201,49.900374528,2008
220,49.900374528,2008
221,49.900374528,2008
233,61.449999553,2008
234,61.449999553,2008
237,61.449999553,2008
236,44.176470588,2008
236,46.696541986,2008
234,44.909742138,2008
235,44.909742138,2008
233,64.265819528,2008
234,64.265819528,2008
989,76.10439954,2008
993,76.10439954,2008
986,80.959103744,2008
980,66.103686328,2008
981,66.103686328,2008
982,66.103686328,2008
983,66.103686328,2008
984,66.103686328,2008
980,77.835312501,2008
981,77.835312501,2008
983,77.835312501,2008
985,77.835312501,2008
980,69.52804659,2008
983,69.52804659,2008
984,69.52804659,2008
985,69.52804659,2008
980,75.173321632,2008
982,75.173321632,2008
990,85.244432505,2008
991,85.244432505,2008
992,85.244432505,2008
985,78.09209511,2008
982,81.833540373,2008
989,50.191271959,2008
993,50.191271959,2008
541,84.904547534,2008
542,84.904547534,2008
543,84.904547534,2008
535,82.443106137,2008
537,82.443106137,2008
539,82.443106137,2008
531,80.044360599,2008
534,80.044360599,2008
530,56.32188395,2008
531,56.32188395,2008
532,56.32188395,2008
531,75.07619453,2008
534,75.07619453,2008
530,90.357558735,2008
531,90.357558735,2008
532,90.357558735,2008
820,78.470058844,2008
350,52.643783609,2009
351,52.643783609,2009
352,52.643783609,2009
354,52.643783609,2009
357,66.425482418,2009
358,66.425482418,2009
995,60.672025628,2009
996,77.688802837,2009
856,57.045955316,2009
859,52.167673716,2009
860,52.167673716,2009
863,52.167673716,2009
864,52.167673716,2009
850,56.310823836,2009
851,56.310823836,2009
852,56.310823836,2009
853,56.310823836,2009
855,56.310823836,2009
853,77.697153337,2009
860,77.697153337,2009
864,77.697153337,2009
859,40.703997273,2009
860,40.703997273,2009
865,40.703997273,2009
853,55.346647026,2009
856,55.346647026,2009
857,55.346647026,2009
851,56.718899276,2009
852,56.718899276,2009
855,56.718899276,2009
856,56.718899276,2009
857,56.718899276,2009
853,80.906283217,2009
860,80.906283217,2009
863,80.906283217,2009
853,37.501507114,2009
727,76.263479959,2009
727,74.963485343,2009
729,74.963485343,2009
945,35.048257662,2009
946,35.048257662,2009
947,35.048257662,2009
950,35.048257662,2009
953,35.048257662,2009
959,72.897143453,2009
945,48.020545973,2009
946,48.020545973,2009
947,48.020545973,2009
948,48.020545973,2009
956,77.173170176,2009
957,77.173170176,2009
961,77.173170176,2009
932,33.620340465,2009
936,33.620340465,2009
937,33.620340465,2009
938,33.620340465,2009
955,76.815314599,2009
922,15.66576524,2009
932,39.231944433,2009
933,39.231944433,2009
934,39.231944433,2009
935,39.231944433,2009
932,36.281326002,2009
936,36.281326002,2009
900,27.727534972,2009
902,27.727534972,2009
903,27.727534972,2009
904,27.727534972,2009
905,27.727534972,2009
906,27.727534972,2009
907,27.727534972,2009
908,27.727534972,2009
910,27.727534972,2009
911,27.727534972,2009
912,27.727534972,2009
913,27.727534972,2009
914,27.727534972,2009
915,27.727534972,2009
916,27.727534972,2009
917,27.727534972,2009
918,27.727534972,2009
930,27.727534972,2009
932,27.727534972,2009
935,27.727534972,2009
936,38.045578204,2009
949,71.999548731,2009
936,33.711139246,2009
953,33.711139246,2009
934,33.59156794,2009
939,33.59156794,2009
950,33.59156794,2009
945,57.412091527,2009
954,57.412091527,2009
906,44.506369943,2009
907,44.506369943,2009
908,44.506369943,2009
926,44.506369943,2009
927,44.506369943,2009
928,44.506369943,2009
956,74.913208308,2009
957,74.913208308,2009
959,74.913208308,2009
961,74.913208308,2009
917,39.909435674,2009
920,39.909435674,2009
922,39.909435674,2009
923,39.909435674,2009
925,39.909435674,2009
928,39.909435674,2009
945,49.36958349,2009
956,49.36958349,2009
957,49.36958349,2009
958,49.36958349,2009
917,34.12993009,2009
922,34.12993009,2009
923,34.12993009,2009
924,34.12993009,2009
925,34.12993009,2009
928,34.12993009,2009
935,34.12993009,2009
919,48.907059428,2009
920,48.907059428,2009
921,48.907059428,2009
925,48.907059428,2009
926,48.907059428,2009
940,43.796819994,2009
941,43.796819994,2009
952,37.000429181,2009
953,37.000429181,2009
956,37.000429181,2009
934,70.763643034,2009
940,43.137740331,2009
941,43.137740331,2009
943,43.137740331,2009
944,43.137740331,2009
930,50.008207089,2009
931,50.008207089,2009
932,50.008207089,2009
934,50.008207089,2009
940,36.085734479,2009
943,36.085734479,2009
945,36.085734479,2009
950,36.085734479,2009
951,36.085734479,2009
940,60.141824081,2009
950,60.141824081,2009
960,80.046894445,2009
945,41.008831174,2009
956,41.008831174,2009
945,66.135881104,2009
949,66.135881104,2009
954,66.135881104,2009
952,47.544594885,2009
953,47.544594885,2009
956,51.217909264,2009
958,51.217909264,2009
959,51.217909264,2009
932,34.249374383,2009
936,34.249374383,2009
902,49.626267987,2009
913,49.626267987,2009
930,49.626267987,2009
932,49.626267987,2009
956,50.871763578,2009
957,50.871763578,2009
959,50.871763578,2009
956,55.953436229,2009
959,55.953436229,2009
800,54.865798814,2009
801,54.865798814,2009
802,54.865798814,2009
806,54.865798814,2009
807,54.865798814,2009
800,63.866735716,2009
801,63.866735716,2009
802,63.866735716,2009
800,77.566609868,2009
803,77.566609868,2009
804,77.566609868,2009
805,77.566609868,2009
800,50.133074858,2009
801,50.133074858,2009
802,50.133074858,2009
800,83.519510329,2009
801,83.519510329,2009
804,83.519510329,2009
801,69.984886842,2009
808,69.984886842,2009
809,69.984886842,2009
810,69.984886842,2009
800,78.048298934,2009
801,78.048298934,2009
802,78.048298934,2009
803,78.048298934,2009
804,78.048298934,2009
805,83.452691831,2009
806,83.452691831,2009
815,81.971522306,2009
816,81.971522306,2009
808,54.60549379,2009
810,54.60549379,2009
812,54.60549379,2009
805,67.32407165,2009
806,67.32407165,2009
807,67.32407165,2009
64,67.186057058,2009
66,67.186057058,2009
67,67.186057058,2009
68,67.186057058,2009
69,67.186057058,2009
60,67.236140656,2009
61,67.236140656,2009
64,67.236140656,2009
67,67.236140656,2009
60,67.733160995,2009
64,67.733160995,2009
65,67.733160995,2009
67,67.733160995,2009
62,78.067594549,2009
63,78.067594549,2009
64,78.067594549,2009
199,66.367154072,2009
197,62.871092416,2009
198,62.871092416,2009
199,62.871092416,2009
199,75.487944018,2009
200,32.79403369,2009
202,32.79403369,2009
203,32.79403369,2009
204,32.79403369,2009
205,32.79403369,2009
320,64.084357311,2009
326,64.084357311,2009
324,78.02520734,2009
327,76.613343923,2009
328,76.613343923,2009
329,76.613343923,2009
330,45.146412733,2009
331,45.146412733,2009
333,45.146412733,2009
334,45.146412733,2009
320,75.922079291,2009
321,75.922079291,2009
322,75.922079291,2009
326,75.922079291,2009
341,66.504875623,2009
320,57.457674517,2009
322,57.457674517,2009
325,65.597234669,2009
335,55.099965442,2009
336,55.099965442,2009
338,55.099965442,2009
321,75.629443456,2009
327,75.629443456,2009
347,75.629443456,2009
339,71.773504634,2009
341,71.773504634,2009
323,58.536848288,2009
321,74.858531129,2009
326,74.858531129,2009
327,74.858531129,2009
344,74.858531129,2009
330,17.348273281,2009
331,17.348273281,2009
332,17.348273281,2009
325,75.189591482,2009
327,47.931169602,2009
328,47.931169602,2009
347,47.931169602,2009
328,42.854115205,2009
338,42.854115205,2009
347,42.854115205,2009
349,42.854115205,2009
334,61.142380574,2009
335,79.950900335,2009
346,79.950900335,2009
336,76.575752221,2009
337,76.575752221,2009
346,76.575752221,2009
335,65.539508683,2009
338,65.539508683,2009
347,65.539508683,2009
349,62.34250431,2009
342,84.327855531,2009
327,66.009776018,2009
321,75.048571411,2009
327,75.048571411,2009
313,52.094247902,2009
314,52.094247902,2009
300,57.634796437,2009
301,57.634796437,2009
303,57.634796437,2009
311,57.634796437,2009
300,29.901211198,2009
302,29.901211198,2009
303,29.901211198,2009
311,29.901211198,2009
399,29.901211198,2009
300,42.315247345,2009
302,42.315247345,2009
303,42.315247345,2009
311,42.315247345,2009
300,48.082817798,2009
303,48.082817798,2009
305,48.082817798,2009
306,48.082817798,2009
311,48.082817798,2009
302,55.023590688,2009
318,44.538384886,2009
319,44.538384886,2009
308,40.60130796,2009
309,40.60130796,2009
300,44.316359495,2009
302,44.316359495,2009
967,27.316001977,2009
967,17.90049578,2009
968,17.90049578,2009
967,28.345361322,2009
836,85.257040428,2009
837,85.257040428,2009
832,85.609462663,2009
836,71.642977419,2009
609,72.849335436,2009
618,72.849335436,2009
619,72.849335436,2009
600,44.313528733,2009
601,44.313528733,2009
602,44.313528733,2009
603,44.313528733,2009
604,44.313528733,2009
605,44.313528733,2009
606,44.313528733,2009
607,44.313528733,2009
608,44.313528733,2009
600,70.477564299,2009
601,70.477564299,2009
604,70.477564299,2009
605,70.477564299,2009
600,60.846475016,2009
601,60.846475016,2009
605,60.846475016,2009
600,65.188427812,2009
600,82.804350102,2009
601,82.804350102,2009
610,82.804350102,2009
614,72.619943949,2009
615,72.619943949,2009
616,72.619943949,2009
612,75.451793169,2009
625,83.011621879,2009
626,83.011621879,2009
627,83.011621879,2009
604,67.797330123,2009
605,67.797330123,2009
609,67.797330123,2009
601,73.20318092,2009
610,73.20318092,2009
611,73.20318092,2009
467,76.64737664,2009
468,76.64737664,2009
465,75.543947824,2009
467,75.543947824,2009
463,56.024786826,2009
464,56.024786826,2009
460,62.012377527,2009
461,62.012377527,2009
462,62.012377527,2009
463,85.964542001,2009
464,85.964542001,2009
465,76.13619264,2009
466,76.13619264,2009
460,80.844319447,2009
469,80.844319447,2009
479,80.844319447,2009
522,87.970397329,2009
523,87.970397329,2009
524,87.970397329,2009
500,81.00803373,2009
501,81.00803373,2009
502,81.00803373,2009
503,81.00803373,2009
509,81.00803373,2009
660,81.920390532,2009
662,81.920390532,2009
660,79.695115491,2009
661,79.695115491,2009
670,70.687504455,2009
671,70.687504455,2009
672,70.687504455,2009
675,70.687504455,2009
660,74.699245846,2009
664,74.699245846,2009
665,74.699245846,2009
666,74.699245846,2009
660,46.143372248,2009
661,46.143372248,2009
662,46.143372248,2009
403,73.513829321,2009
405,73.513829321,2009
400,71.490792931,2009
401,71.490792931,2009
402,71.490792931,2009
707,48.457581501,2009
708,48.457581501,2009
700,57.785305874,2009
701,57.785305874,2009
703,57.785305874,2009
705,68.6626381,2009
700,29.553890877,2009
701,29.553890877,2009
40,91.210717771,2009
41,91.210717771,2009
42,91.210717771,2009
207,72.488048589,2009
210,72.488048589,2009
211,72.488048589,2009
212,72.488048589,2009
214,72.488048589,2009
210,63.853551435,2009
211,63.853551435,2009
212,63.853551435,2009
208,77.59475796,2009
217,77.59475796,2009
210,79.210683433,2009
211,79.210683433,2009
207,61.26753196,2009
208,61.26753196,2009
210,61.26753196,2009
211,61.26753196,2009
217,61.26753196,2009
200,50.722287914,2009
202,50.722287914,2009
207,50.722287914,2009
208,50.722287914,2009
209,50.722287914,2009
210,50.722287914,2009
217,50.722287914,2009
202,16.637849038,2009
203,16.637849038,2009
204,16.637849038,2009
205,16.637849038,2009
206,16.637849038,2009
207,16.637849038,2009
209,16.637849038,2009
217,83.139998109,2009
212,30.137695382,2009
23,90.704990831,2009
25,90.704990831,2009
26,90.704990831,2009
20,85.352024364,2009
23,85.352024364,2009
27,85.352024364,2009
18,77.376486221,2009
19,77.376486221,2009
55,77.376486221,2009
10,68.304272953,2009
11,68.304272953,2009
12,68.304272953,2009
15,68.304272953,2009
10,86.440098295,2009
12,86.440098295,2009
13,86.440098295,2009
14,77.73703061,2009
15,77.73703061,2009
17,77.73703061,2009
18,77.73703061,2009
20,77.73703061,2009
21,77.73703061,2009
22,77.73703061,2009
24,77.73703061,2009
15,81.134619174,2009
17,81.134619174,2009
20,81.134619174,2009
21,81.134619174,2009
22,81.134619174,2009
23,81.134619174,2009
24,81.134619174,2009
27,81.134619174,2009
20,84.025784995,2009
21,84.025784995,2009
23,84.025784995,2009
25,84.025784995,2009
27,84.025784995,2009
19,51.471146582,2009
20,51.471146582,2009
21,51.471146582,2009
22,51.471146582,2009
24,51.471146582,2009
10,81.700956512,2009
13,81.700956512,2009
14,81.700956512,2009
15,81.700956512,2009
16,81.700956512,2009
17,81.700956512,2009
488,83.691859666,2009
489,83.691859666,2009
490,83.691859666,2009
492,83.691859666,2009
484,72.82101351,2009
485,72.82101351,2009
487,72.82101351,2009
488,73.687152009,2009
489,73.687152009,2009
492,73.687152009,2009
486,86.610585349,2009
488,86.610585349,2009
493,86.610585349,2009
481,84.692573339,2009
488,84.692573339,2009
492,84.692573339,2009
490,79.946386185,2009
488,76.207820136,2009
493,76.207820136,2009
494,76.207820136,2009
495,76.207820136,2009
480,83.741727628,2009
482,83.741727628,2009
483,83.741727628,2009
493,77.180139322,2009
494,77.180139322,2009
480,75.711166535,2009
481,75.711166535,2009
482,75.711166535,2009
483,75.711166535,2009
484,75.711166535,2009
493,85.953564377,2009
494,85.953564377,2009
495,85.953564377,2009
484,70.316326731,2009
486,70.316326731,2009
487,70.316326731,2009
488,70.316326731,2009
481,71.333850211,2009
492,71.333850211,2009
480,49.743645172,2009
481,49.743645172,2009
482,49.743645172,2009
483,49.743645172,2009
550,82.924161943,2009
551,82.924161943,2009
553,82.924161943,2009
551,72.630733732,2009
553,72.630733732,2009
554,72.630733732,2009
551,70.299121668,2009
554,70.299121668,2009
650,80.744180848,2009
652,80.744180848,2009
644,86.698347601,2009
645,86.698347601,2009
640,64.435973007,2009
641,64.435973007,2009
649,64.435973007,2009
630,69.752716355,2009
631,69.752716355,2009
631,44.544089891,2009
680,71.944758183,2009
681,71.944758183,2009
680,84.747238757,2009
683,84.747238757,2009
684,84.747238757,2009
685,84.747238757,2009
890,48.684973213,2009
891,48.684973213,2009
894,65.18188427,2009
895,65.18188427,2009
897,65.18188427,2009
30,86.907843944,2009
31,86.907843944,2009
32,86.907843944,2009
34,86.907843944,2009
80,59.534473791,2009
82,59.534473791,2009
83,59.534473791,2009
84,59.534473791,2009
70,62.060538236,2009
74,62.060538236,2009
75,62.060538236,2009
76,62.060538236,2009
80,70.118085467,2009
81,70.118085467,2009
82,70.118085467,2009
85,70.118085467,2009
86,70.118085467,2009
80,60.884201926,2009
81,60.884201926,2009
82,50.904411947,2009
83,50.904411947,2009
70,34.626443965,2009
71,34.626443965,2009
72,34.626443965,2009
74,34.626443965,2009
80,80.17937341,2009
83,80.17937341,2009
70,33.589824458,2009
73,33.589824458,2009
85,55.793253128,2009
86,55.793253128,2009
70,50.992242119,2009
77,50.992242119,2009
85,50.992242119,2009
88,50.992242119,2009
89,50.992242119,2009
77,76.126556682,2009
85,76.126556682,2009
86,76.126556682,2009
87,76.126556682,2009
70,74.965019105,2009
74,74.965019105,2009
78,74.965019105,2009
79,74.965019105,2009
77,85.53529711,2009
80,85.53529711,2009
85,85.53529711,2009
87,85.53529711,2009
70,46.277289596,2009
71,46.277289596,2009
74,46.277289596,2009
75,46.277289596,2009
70,63.698563694,2009
79,63.698563694,2009
85,63.698563694,2009
88,63.698563694,2009
70,46.351766441,2009
71,46.351766441,2009
72,46.351766441,2009
79,46.351766441,2009
88,46.351766441,2009
870,41.266012412,2009
871,41.266012412,2009
879,30.197428613,2009
880,30.197428613,2009
870,48.263514524,2009
871,48.263514524,2009
875,48.263514524,2009
870,41.926535833,2009
873,41.926535833,2009
874,41.926535833,2009
870,43.338367765,2009
875,43.338367765,2009
870,35.751182939,2009
871,35.751182939,2009
120,76.194962154,2009
121,76.194962154,2009
122,76.194962154,2009
123,76.194962154,2009
124,76.194962154,2009
104,11.976331226,2009
105,11.976331226,2009
107,11.976331226,2009
108,11.976331226,2009
137,86.576328498,2009
138,86.576328498,2009
139,86.576328498,2009
140,88.680174683,2009
141,88.680174683,2009
147,88.680174683,2009
105,73.984838926,2009
125,73.984838926,2009
126,73.984838926,2009
140,78.349136195,2009
141,78.349136195,2009
142,78.349136195,2009
130,83.309913496,2009
131,83.309913496,2009
136,83.309913496,2009
112,36.581483825,2009
114,36.581483825,2009
144,73.991060335,2009
145,73.991060335,2009
146,73.991060335,2009
110,67.135712395,2009
115,67.135712395,2009
116,67.135712395,2009
117,67.135712395,2009
118,67.135712395,2009
100,49.740723107,2009
101,49.740723107,2009
102,49.740723107,2009
104,49.740723107,2009
130,85.378836916,2009
131,85.378836916,2009
133,85.378836916,2009
134,85.378836916,2009
135,85.378836916,2009
130,80.158378139,2009
131,80.158378139,2009
132,80.158378139,2009
109,67.824012926,2009
125,67.824012926,2009
127,67.824012926,2009
110,29.726013479,2009
111,29.726013479,2009
113,29.726013479,2009
114,29.726013479,2009
115,29.726013479,2009
116,29.726013479,2009
103,65.044308276,2009
109,67.574968011,2009
129,91.652123851,2009
136,91.652123851,2009
120,78.061036892,2009
121,78.061036892,2009
123,78.061036892,2009
5,73.401812642,2009
63,73.401812642,2009
117,73.401812642,2009
119,73.401812642,2009
124,81.263979081,2009
125,81.263979081,2009
127,81.263979081,2009
104,58.78144685,2009
105,58.78144685,2009
106,58.78144685,2009
107,58.78144685,2009
108,58.78144685,2009
280,76.726029684,2009
281,76.726029684,2009
286,76.726029684,2009
283,48.255929959,2009
272,43.996062992,2009
275,43.996062992,2009
276,43.996062992,2009
277,43.996062992,2009
270,60.23388444,2009
271,60.23388444,2009
272,60.23388444,2009
273,60.23388444,2009
272,56.074201028,2009
273,56.074201028,2009
274,56.074201028,2009
275,69.3630206,2009
276,69.3630206,2009
278,69.3630206,2009
283,69.3630206,2009
280,52.601325761,2009
281,52.601325761,2009
282,52.601325761,2009
284,69.097059206,2009
285,69.097059206,2009
278,58.20927844,2009
285,58.20927844,2009
275,63.066413196,2009
276,63.066413196,2009
277,63.066413196,2009
275,56.453311641,2009
278,56.453311641,2009
283,56.453311641,2009
285,56.453311641,2009
440,62.200892044,2009
441,62.200892044,2009
442,62.200892044,2009
430,68.58585162,2009
431,68.58585162,2009
432,68.58585162,2009
450,68.565646345,2009
451,68.565646345,2009
452,68.565646345,2009
440,79.307818788,2009
442,79.307818788,2009
448,79.307818788,2009
434,71.943957596,2009
435,71.943957596,2009
436,71.943957596,2009
444,77.718146072,2009
445,77.718146072,2009
446,77.718146072,2009
440,93.578420486,2009
442,93.578420486,2009
443,93.578420486,2009
448,93.578420486,2009
440,79.876924868,2009
441,79.876924868,2009
442,79.876924868,2009
443,79.876924868,2009
446,79.876924868,2009
447,79.876924868,2009
730,78.031412335,2009
731,78.031412335,2009
737,78.031412335,2009
730,73.995530482,2009
731,73.995530482,2009
748,73.995530482,2009
730,60.007185875,2009
735,60.007185875,2009
730,59.782320894,2009
731,59.782320894,2009
748,59.782320894,2009
730,78.653638652,2009
740,78.653638652,2009
748,78.653638652,2009
740,64.256962893,2009
741,64.256962893,2009
970,82.078853949,2009
971,82.078853949,2009
972,82.078853949,2009
973,82.078853949,2009
977,87.696416372,2009
974,88.616186004,2009
977,88.616186004,2009
974,83.269129198,2009
975,83.269129198,2009
973,82.59140093,2009
974,82.59140093,2009
973,86.533691,2009
974,86.533691,2009
970,68.094517483,2009
971,68.094517483,2009
973,68.094517483,2009
970,70.932529784,2009
971,70.932529784,2009
972,70.932529784,2009
970,69.149448599,2009
971,69.149448599,2009
972,69.149448599,2009
971,78.619845882,2009
973,78.619845882,2009
150,80.547389721,2009
151,80.547389721,2009
152,80.547389721,2009
153,80.547389721,2009
156,80.547389721,2009
160,80.547389721,2009
170,77.306503122,2009
175,77.306503122,2009
180,77.306503122,2009
194,77.306503122,2009
195,77.306503122,2009
196,77.306503122,2009
180,87.135047478,2009
189,87.135047478,2009
190,87.135047478,2009
191,87.135047478,2009
194,87.135047478,2009
175,82.639052762,2009
190,82.639052762,2009
193,82.639052762,2009
194,82.639052762,2009
195,82.639052762,2009
170,70.48922885,2009
171,70.48922885,2009
179,70.48922885,2009
190,72.595664915,2009
191,72.595664915,2009
193,72.595664915,2009
164,87.00033036,2009
165,87.00033036,2009
184,91.457415165,2009
185,91.457415165,2009
186,91.457415165,2009
170,85.503710897,2009
173,85.503710897,2009
175,85.503710897,2009
176,85.503710897,2009
193,85.503710897,2009
195,85.503710897,2009
180,73.421179125,2009
181,73.421179125,2009
189,73.421179125,2009
195,73.421179125,2009
178,89.722613174,2009
182,89.722613174,2009
186,89.722613174,2009
187,89.722613174,2009
180,70.380883265,2009
182,70.380883265,2009
183,70.380883265,2009
184,70.380883265,2009
186,70.380883265,2009
180,80.410107438,2009
189,80.410107438,2009
190,80.410107438,2009
191,80.410107438,2009
193,80.410107438,2009
194,80.410107438,2009
195,80.410107438,2009
180,81.527853564,2009
181,81.527853564,2009
183,81.527853564,2009
190,38.969844019,2009
191,38.969844019,2009
170,86.161707796,2009
173,86.161707796,2009
174,86.161707796,2009
28,67.019176338,2009
29,67.019176338,2009
294,62.010241852,2009
293,69.414000537,2009
296,69.414000537,2009
290,45.540544841,2009
291,45.540544841,2009
292,45.540544841,2009
293,70.006972153,2009
296,70.006972153,2009
370,58.825753409,2009
371,58.825753409,2009
372,58.825753409,2009
377,83.761430314,2009
378,83.761430314,2009
379,83.761430314,2009
370,67.832996698,2009
371,67.832996698,2009
422,67.832996698,2009
370,76.221522065,2009
371,76.221522065,2009
375,39.47696353,2009
380,39.47696353,2009
381,39.47696353,2009
370,86.423096513,2009
371,86.423096513,2009
765,50.88525166,2009
780,30.690505571,2009
781,30.690505571,2009
782,30.690505571,2009
774,55.314957477,2009
775,55.314957477,2009
778,61.409133907,2009
785,11.913083769,2009
750,64.165194676,2009
751,64.165194676,2009
752,64.165194676,2009
753,64.165194676,2009
754,64.165194676,2009
780,69.381051176,2009
781,69.381051176,2009
782,69.381051176,2009
786,69.381051176,2009
750,33.82735094,2009
751,33.82735094,2009
752,33.82735094,2009
753,33.82735094,2009
760,33.82735094,2009
750,65.499054736,2009
752,65.499054736,2009
760,65.499054736,2009
