store_code_uc,store_zip3,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,years_drink
7088073,490,1,1,1,1,1,1,1,1,1,1,10
7088224,330,0,0,0,1,1,1,1,1,1,1,7
7088426,277,1,1,1,1,1,1,1,1,1,1,10
7088445,479,0,0,1,1,1,1,1,1,1,1,8
7088607,300,1,1,1,1,1,1,1,1,1,1,10
7088676,524,1,1,1,1,1,1,1,1,1,1,10
7088734,316,1,1,1,1,1,1,1,1,1,1,10
7089034,238,0,0,1,1,1,1,1,1,1,1,8
7089540,316,1,1,1,1,1,1,1,1,1,1,10
7089627,606,0,1,1,1,1,1,1,1,1,1,9
7090346,323,1,1,1,1,1,1,1,1,1,1,10
7090366,280,0,0,0,0,0,1,1,1,1,1,5
7090491,152,1,1,1,1,1,1,1,1,1,1,10
7090546,100,1,1,1,1,1,1,1,1,1,1,10
7090844,291,1,1,1,1,1,1,1,1,1,1,10
7091095,46,0,0,0,0,0,1,1,1,1,1,5
7091122,275,0,0,0,1,1,1,1,1,1,1,7
7091342,756,1,1,1,1,1,1,1,1,1,1,10
7091352,19,1,1,1,1,1,1,1,1,1,1,10
7091642,604,0,1,1,1,1,1,1,1,1,1,9
7091851,129,0,0,0,1,1,1,1,1,1,1,7
7092053,270,1,1,1,1,1,1,1,1,1,1,10
7092158,941,1,1,1,1,1,1,1,1,1,1,10
7092561,347,1,1,1,1,1,1,1,1,1,1,10
7092751,852,1,1,1,1,1,1,1,1,1,1,10
7093154,851,1,1,1,1,1,1,1,1,1,1,10
7093176,760,1,1,1,1,1,1,1,1,1,1,10
7093262,242,1,1,1,1,1,1,1,1,1,1,10
7093557,852,1,1,1,1,1,1,1,1,1,1,10
7093960,900,1,1,1,1,1,1,1,1,1,1,10
7094662,630,1,1,1,1,1,1,1,1,1,1,10
7095065,330,1,1,1,1,1,1,1,1,1,1,10
7095372,756,1,1,1,1,1,1,1,1,1,1,10
7096478,472,0,1,1,1,1,1,1,1,1,1,9
7097292,229,1,1,1,1,1,1,1,1,1,1,10
7097646,281,1,1,1,1,1,1,1,1,1,1,10
7097990,941,1,1,1,1,1,1,1,1,1,1,10
7098393,941,1,1,1,1,1,1,1,1,1,1,10
7099009,740,1,1,1,1,1,1,1,1,1,1,10
7099325,423,1,1,1,1,1,1,1,1,1,1,10
7099824,800,1,1,1,1,1,1,1,1,1,1,10
7100005,805,1,1,1,1,1,1,1,1,1,1,10
7100064,377,1,1,1,1,1,1,1,1,1,1,10
7100391,926,0,0,0,1,1,1,1,1,1,1,7
7100969,112,1,1,1,1,1,1,1,1,1,1,10
7101091,23,1,1,1,1,1,1,1,1,1,1,10
7101427,83,1,1,1,1,1,1,1,1,1,1,10
7101553,187,1,1,1,1,1,1,1,1,1,1,10
7101988,34,1,1,1,1,1,1,1,1,1,1,10
7102169,198,1,1,1,1,1,1,1,1,1,1,10
7102509,770,1,1,1,1,1,1,1,1,1,1,10
7102667,601,1,1,1,1,1,1,1,1,1,1,10
7102926,462,0,1,1,1,1,1,1,1,1,1,9
7103197,80,1,1,1,1,1,1,1,1,1,1,10
7103854,452,1,1,1,1,1,1,1,1,1,1,10
7104035,619,1,1,1,1,1,1,1,1,1,1,10
7104257,775,1,1,1,1,1,1,1,1,1,1,10
7104315,20,1,1,1,1,1,1,1,1,1,1,10
7104442,927,1,1,1,1,1,1,1,1,1,1,10
7104497,285,1,1,1,1,1,1,1,1,1,1,10
7104718,15,1,1,1,1,1,1,1,1,1,1,10
7104927,685,1,1,1,1,1,1,1,1,1,1,10
7105583,148,1,1,1,1,1,1,1,1,1,1,10
7106187,622,0,0,0,1,1,1,1,1,1,1,7
7106272,231,1,1,1,1,1,1,1,1,1,1,10
7106915,279,1,1,1,1,1,1,1,1,1,1,10
7107359,667,0,1,1,1,1,1,1,1,1,1,9
7108690,729,1,1,1,1,1,1,1,1,1,1,10
7108839,125,1,1,1,1,1,1,1,1,1,1,10
7108971,410,0,1,1,1,1,1,1,1,1,1,9
7109074,757,1,1,1,1,1,1,1,1,1,1,10
7109645,131,1,1,1,1,1,1,1,1,1,1,10
7110113,921,0,0,0,0,0,1,1,1,1,1,5
7110180,23,0,1,1,1,1,1,1,1,1,1,9
7110302,454,1,1,1,1,1,1,1,1,1,1,10
7110451,140,1,1,1,1,1,1,1,1,1,1,10
7111648,310,0,0,0,0,0,1,1,1,1,1,5
7112195,16,0,1,1,1,1,1,1,1,1,1,9
7112466,430,1,1,1,1,1,1,1,1,1,1,10
7112720,378,1,1,1,1,1,1,1,1,1,1,10
7113527,824,0,0,0,1,1,1,1,1,1,1,7
7113910,757,1,1,1,1,1,1,1,1,1,1,10
7114179,432,0,0,0,1,1,1,1,1,1,1,7
7114546,376,0,0,0,0,0,1,1,1,1,1,5
7114775,472,1,1,1,1,1,1,1,1,1,1,10
7114884,449,1,1,1,1,1,1,1,1,1,1,10
7114975,754,1,1,1,1,1,1,1,1,1,1,10
7115287,452,1,1,1,1,1,1,1,1,1,1,10
7115359,937,1,1,1,1,1,1,1,1,1,1,10
7115822,21,0,1,1,1,1,1,1,1,1,1,9
7116031,65,0,0,0,1,1,1,1,1,1,1,7
7116511,21,0,0,0,1,1,1,1,1,1,1,7
7116899,730,1,1,1,1,1,1,1,1,1,1,10
7117134,757,1,1,1,1,1,1,1,1,1,1,10
7117302,730,1,1,1,1,1,1,1,1,1,1,10
7117492,132,1,1,1,1,1,1,1,1,1,1,10
7117836,295,0,1,1,1,1,1,1,1,1,1,9
7120060,658,0,1,1,1,1,1,1,1,1,1,9
7120111,283,0,0,0,0,0,1,1,1,1,1,5
7120921,281,0,0,0,1,1,1,1,1,1,1,7
7120944,853,0,0,0,1,1,1,1,1,1,1,7
7121327,570,1,1,1,1,1,1,1,1,1,1,10
7122568,278,0,0,1,1,1,1,1,1,1,1,8
7123198,363,1,1,1,1,1,1,1,1,1,1,10
7123335,934,0,0,0,0,0,1,1,1,1,1,5
7123392,453,1,1,1,1,1,1,1,1,1,1,10
7123795,452,1,1,1,1,1,1,1,1,1,1,10
7124198,452,1,1,1,1,1,1,1,1,1,1,10
7124648,104,0,0,0,1,1,1,1,1,1,1,7
7124782,42,1,1,1,1,1,1,1,1,1,1,10
7125004,450,1,1,1,1,1,1,1,1,1,1,10
7125389,153,1,1,1,1,1,1,1,1,1,1,10
7126020,293,0,0,0,0,1,1,1,1,1,1,6
7126109,191,1,1,1,1,1,1,1,1,1,1,10
7126240,937,1,1,1,1,1,1,1,1,1,1,10
7126269,548,0,0,0,1,1,1,1,1,1,1,7
7126422,902,1,1,1,1,1,1,1,1,1,1,10
7126491,347,0,0,0,0,1,1,1,1,1,1,6
7126586,930,0,0,0,0,1,1,1,1,1,1,6
7127046,937,1,1,1,1,1,1,1,1,1,1,10
7127721,857,1,1,1,1,1,1,1,1,1,1,10
7128034,328,1,1,1,1,1,1,1,1,1,1,10
7128265,500,0,1,1,1,1,1,1,1,1,1,9
7128601,10,0,0,0,1,1,1,1,1,1,1,7
7130299,757,0,0,0,1,1,1,1,1,1,1,7
7130452,339,1,1,1,1,1,1,1,1,1,1,10
7130453,298,0,0,0,0,1,1,1,1,1,1,6
7130855,601,1,1,1,1,1,1,1,1,1,1,10
7131258,705,1,1,1,1,1,1,1,1,1,1,10
7131624,331,1,1,1,1,1,1,1,1,1,1,10
7131661,10,1,1,1,1,1,1,1,1,1,1,10
7132154,347,1,1,1,1,1,1,1,1,1,1,10
7132278,301,0,0,0,0,0,1,1,1,1,1,5
7132702,502,1,1,1,1,1,1,1,1,1,1,10
7133119,482,1,1,1,1,1,1,1,1,1,1,10
7133621,844,0,0,1,1,1,1,1,1,1,1,8
7134024,782,0,0,1,1,1,1,1,1,1,1,8
7134137,15,1,1,1,1,1,1,1,1,1,1,10
7134243,341,0,0,0,1,1,1,1,1,1,1,7
7134830,922,0,0,1,1,1,1,1,1,1,1,8
7135022,155,0,0,0,0,0,1,1,1,1,1,5
7135538,194,0,0,0,1,1,1,1,1,1,1,7
7135636,820,0,0,1,1,1,1,1,1,1,1,8
7136190,100,0,0,0,0,0,1,1,1,1,1,5
7136777,606,1,1,1,1,1,1,1,1,1,1,10
7136823,992,1,1,1,1,1,1,1,1,1,1,10
7136900,440,1,1,1,1,1,1,1,1,1,1,10
7137651,293,0,0,1,1,1,1,1,1,1,1,8
7138208,986,1,1,1,1,1,1,1,1,1,1,10
7138512,441,1,1,1,1,1,1,1,1,1,1,10
7138860,165,0,0,1,1,1,1,1,1,1,1,8
7138956,275,0,0,0,0,1,1,1,1,1,1,6
7139666,802,0,0,1,1,1,1,1,1,1,1,8
7139811,70,1,1,1,1,1,1,1,1,1,1,10
7140617,103,1,1,1,1,1,1,1,1,1,1,10
7140777,80,0,0,0,1,1,1,1,1,1,1,7
7140875,462,0,0,1,1,1,1,1,1,1,1,8
7141020,112,1,1,1,1,1,1,1,1,1,1,10
7141094,496,0,0,0,1,1,1,1,1,1,1,7
7141423,112,1,1,1,1,1,1,1,1,1,1,10
7141681,307,0,0,1,1,1,1,1,1,1,1,8
7142035,104,1,1,1,1,1,1,1,1,1,1,10
7142419,234,1,1,1,1,1,1,1,1,1,1,10
7142542,275,1,1,1,1,1,1,1,1,1,1,10
7143438,185,1,1,1,1,1,1,1,1,1,1,10
7143751,314,1,1,1,1,1,1,1,1,1,1,10
7143841,190,1,1,1,1,1,1,1,1,1,1,10
7143877,504,1,1,1,1,1,1,1,1,1,1,10
7144271,100,1,1,1,1,1,1,1,1,1,1,10
7144502,531,0,0,1,1,1,1,1,1,1,1,8
7145000,381,1,1,1,1,1,1,1,1,1,1,10
7145050,780,1,1,1,1,1,1,1,1,1,1,10
7145308,853,0,0,1,1,1,1,1,1,1,1,8
7145444,800,1,1,1,1,1,1,1,1,1,1,10
7145662,105,1,1,1,1,1,1,1,1,1,1,10
7145960,463,0,1,1,1,1,1,1,1,1,1,9
7148129,712,0,0,1,1,1,1,1,1,1,1,8
7148292,779,1,1,1,1,1,1,1,1,1,1,10
7148348,550,0,0,0,1,1,1,1,1,1,1,7
7148410,550,1,1,1,1,1,1,1,1,1,1,10
7148668,347,1,1,1,1,1,1,1,1,1,1,10
7148886,331,1,1,1,1,1,1,1,1,1,1,10
7148935,295,0,0,1,1,1,1,1,1,1,1,8
7149216,550,1,1,1,1,1,1,1,1,1,1,10
7149316,757,1,1,1,1,1,1,1,1,1,1,10
7149619,549,1,1,1,1,1,1,1,1,1,1,10
7149692,282,1,1,1,1,1,1,1,1,1,1,10
7149796,550,1,1,1,1,1,1,1,1,1,1,10
7149877,301,1,1,1,1,1,1,1,1,1,1,10
7150393,917,1,1,1,1,1,1,1,1,1,1,10
7150425,378,1,1,1,1,1,1,1,1,1,1,10
7150950,836,0,0,1,1,1,1,1,1,1,1,8
7151231,454,1,1,1,1,1,1,1,1,1,1,10
7151304,445,1,1,1,1,1,1,1,1,1,1,10
7151322,146,0,0,0,0,0,1,1,1,1,1,5
7151526,856,0,0,1,1,1,1,1,1,1,1,8
7151634,217,1,1,1,1,1,1,1,1,1,1,10
7151756,339,0,0,1,1,1,1,1,1,1,1,8
7152037,206,1,1,1,1,1,1,1,1,1,1,10
7152295,300,1,1,1,1,1,1,1,1,1,1,10
7152440,160,1,1,1,1,1,1,1,1,1,1,10
7152562,403,0,0,1,1,1,1,1,1,1,1,8
7152916,760,1,1,1,1,1,1,1,1,1,1,10
7152965,400,0,0,1,1,1,1,1,1,1,1,8
7153241,939,1,1,1,1,1,1,1,1,1,1,10
7153246,183,1,1,1,1,1,1,1,1,1,1,10
7153587,554,0,0,0,1,1,1,1,1,1,1,7
7153771,401,0,0,1,1,1,1,1,1,1,1,8
7154052,253,1,1,1,1,1,1,1,1,1,1,10
7154393,778,0,0,0,1,1,1,1,1,1,1,7
7154577,420,0,0,1,1,1,1,1,1,1,1,8
7154858,117,1,1,1,1,1,1,1,1,1,1,10
7155827,750,1,1,1,1,1,1,1,1,1,1,10
7155976,20,1,1,1,1,1,1,1,1,1,1,10
7156067,300,1,1,1,1,1,1,1,1,1,1,10
7156189,460,0,0,1,1,1,1,1,1,1,1,8
7156470,479,1,1,1,1,1,1,1,1,1,1,10
7156841,121,1,1,1,1,1,1,1,1,1,1,10
7157300,284,0,0,0,1,1,1,1,1,1,1,7
7157525,358,1,1,1,1,1,1,1,1,1,1,10
7157739,349,0,0,0,1,1,1,1,1,1,1,7
7158472,836,1,1,1,1,1,1,1,1,1,1,10
7159259,211,1,1,1,1,1,1,1,1,1,1,10
7160065,208,1,1,1,1,1,1,1,1,1,1,10
7160409,441,1,1,1,1,1,1,1,1,1,1,10
7160849,100,1,1,1,1,1,1,1,1,1,1,10
7160871,863,1,1,1,1,1,1,1,1,1,1,10
7160963,139,0,0,0,1,1,1,1,1,1,1,7
7161301,939,1,1,1,1,1,1,1,1,1,1,10
7161501,857,1,1,1,1,1,1,1,1,1,1,10
7161967,300,1,1,1,1,1,1,1,1,1,1,10
7162275,857,1,1,1,1,1,1,1,1,1,1,10
7162307,908,1,1,1,1,1,1,1,1,1,1,10
7162972,606,1,1,1,1,1,1,1,1,1,1,10
7163040,70,1,1,1,1,1,1,1,1,1,1,10
7163113,920,1,1,1,1,1,1,1,1,1,1,10
7163176,302,1,1,1,1,1,1,1,1,1,1,10
7163778,104,0,1,1,1,1,1,1,1,1,1,9
7163824,973,1,1,1,1,1,1,1,1,1,1,10
7164036,442,1,1,1,1,1,1,1,1,1,1,10
7164045,571,1,1,1,1,1,1,1,1,1,1,10
7164385,836,1,1,1,1,1,1,1,1,1,1,10
7164448,511,1,1,1,1,1,1,1,1,1,1,10
7164788,604,1,1,1,1,1,1,1,1,1,1,10
7164842,446,1,1,1,1,1,1,1,1,1,1,10
7165128,778,1,1,1,1,1,1,1,1,1,1,10
7165191,605,1,1,1,1,1,1,1,1,1,1,10
7165331,939,1,1,1,1,1,1,1,1,1,1,10
7165784,371,1,1,1,1,1,1,1,1,1,1,10
7165997,625,1,1,1,1,1,1,1,1,1,1,10
7166137,939,1,1,1,1,1,1,1,1,1,1,10
7166645,973,1,1,1,1,1,1,1,1,1,1,10
7167387,300,1,1,1,1,1,1,1,1,1,1,10
7167692,913,0,0,0,1,1,1,1,1,1,1,7
7167931,864,1,1,1,1,1,1,1,1,1,1,10
7168181,285,0,0,0,1,1,1,1,1,1,1,7
7168334,601,1,1,1,1,1,1,1,1,1,1,10
7168737,672,1,1,1,1,1,1,1,1,1,1,10
7169132,232,0,0,0,0,1,1,1,1,1,1,6
7169284,571,1,1,1,1,1,1,1,1,1,1,10
7169295,334,0,0,0,0,1,1,1,1,1,1,6
7169375,42,1,1,1,1,1,1,1,1,1,1,10
7169946,492,1,1,1,1,1,1,1,1,1,1,10
7170466,236,1,1,1,1,1,1,1,1,1,1,10
7170924,142,1,1,1,1,1,1,1,1,1,1,10
7171155,275,1,1,1,1,1,1,1,1,1,1,10
7171422,123,0,0,0,1,1,1,1,1,1,1,7
7171722,782,0,0,0,1,1,1,1,1,1,1,7
7171961,189,1,1,1,1,1,1,1,1,1,1,10
7172241,231,1,1,1,1,1,1,1,1,1,1,10
7173017,656,0,0,0,1,1,1,1,1,1,1,7
7173170,295,1,1,1,1,1,1,1,1,1,1,10
7173420,856,0,0,0,1,1,1,1,1,1,1,7
7173939,320,1,1,1,1,1,1,1,1,1,1,10
7174140,912,0,0,0,0,1,1,1,1,1,1,6
7174650,305,0,0,1,1,1,1,1,1,1,1,8
7175869,483,0,1,1,1,1,1,1,1,1,1,9
7176050,284,1,1,1,1,1,1,1,1,1,1,10
7176109,871,0,0,1,1,1,1,1,1,1,1,8
7176661,928,1,1,1,1,1,1,1,1,1,1,10
7176837,515,1,1,1,1,1,1,1,1,1,1,10
7177423,786,0,0,0,0,1,1,1,1,1,1,6
7177684,484,1,1,1,1,1,1,1,1,1,1,10
7178976,917,0,0,0,1,1,1,1,1,1,1,7
7179033,939,0,1,1,1,1,1,1,1,1,1,9
7179496,495,0,1,1,1,1,1,1,1,1,1,9
7180080,370,1,1,1,1,1,1,1,1,1,1,10
7180102,402,1,1,1,1,1,1,1,1,1,1,10
7180505,479,1,1,1,1,1,1,1,1,1,1,10
7180908,616,1,1,1,1,1,1,1,1,1,1,10
7181048,939,1,1,1,1,1,1,1,1,1,1,10
7181077,714,0,0,0,1,1,1,1,1,1,1,7
7181451,939,1,1,1,1,1,1,1,1,1,1,10
7181519,843,0,0,0,0,1,1,1,1,1,1,6
7181797,935,0,0,0,0,1,1,1,1,1,1,6
7182117,646,1,1,1,1,1,1,1,1,1,1,10
7182498,288,1,1,1,1,1,1,1,1,1,1,10
7182959,514,1,1,1,1,1,1,1,1,1,1,10
7183055,224,0,1,1,1,1,1,1,1,1,1,9
7183326,275,1,1,1,1,1,1,1,1,1,1,10
7183729,288,1,1,1,1,1,1,1,1,1,1,10
7183879,546,1,1,1,1,1,1,1,1,1,1,10
7184440,64,1,1,1,1,1,1,1,1,1,1,10
7184677,82,0,0,0,0,0,1,1,1,1,1,5
7185088,600,1,1,1,1,1,1,1,1,1,1,10
7185491,534,1,1,1,1,1,1,1,1,1,1,10
7185540,233,1,1,1,1,1,1,1,1,1,1,10
7185649,402,1,1,1,1,1,1,1,1,1,1,10
7186052,210,1,1,1,1,1,1,1,1,1,1,10
7186147,88,1,1,1,1,1,1,1,1,1,1,10
7186346,234,1,1,1,1,1,1,1,1,1,1,10
7186455,48,1,1,1,1,1,1,1,1,1,1,10
7186606,152,0,0,0,0,0,1,1,1,1,1,5
7186615,128,0,0,0,0,1,1,1,1,1,1,6
7186858,78,1,1,1,1,1,1,1,1,1,1,10
7187093,940,1,1,1,1,1,1,1,1,1,1,10
7187103,423,1,1,1,1,1,1,1,1,1,1,10
7187238,802,1,1,1,1,1,1,1,1,1,1,10
7187392,500,1,1,1,1,1,1,1,1,1,1,10
7187412,956,0,0,0,0,0,1,1,1,1,1,5
7187556,551,0,1,1,1,1,1,1,1,1,1,9
7187664,76,1,1,1,1,1,1,1,1,1,1,10
7187795,505,1,1,1,1,1,1,1,1,1,1,10
7188067,140,1,1,1,1,1,1,1,1,1,1,10
7188149,761,1,1,1,1,1,1,1,1,1,1,10
7188162,83,1,1,1,1,1,1,1,1,1,1,10
7188565,74,1,1,1,1,1,1,1,1,1,1,10
7188638,890,1,1,1,1,1,1,1,1,1,1,10
7188968,890,1,1,1,1,1,1,1,1,1,1,10
7189100,680,1,1,1,1,1,1,1,1,1,1,10
7189513,193,0,0,0,0,1,1,1,1,1,1,6
7189597,425,1,1,1,1,1,1,1,1,1,1,10
7189638,760,1,1,1,1,1,1,1,1,1,1,10
7189973,276,1,1,1,1,1,1,1,1,1,1,10
7190648,211,1,1,1,1,1,1,1,1,1,1,10
7191019,515,1,1,1,1,1,1,1,1,1,1,10
7191051,489,1,1,1,1,1,1,1,1,1,1,10
7191133,773,1,1,1,1,1,1,1,1,1,1,10
7191382,74,1,1,1,1,1,1,1,1,1,1,10
7191386,104,1,1,1,1,1,1,1,1,1,1,10
7191422,512,1,1,1,1,1,1,1,1,1,1,10
7191586,640,0,1,1,1,1,1,1,1,1,1,9
7192052,708,1,1,1,1,1,1,1,1,1,1,10
7192074,770,1,1,1,1,1,1,1,1,1,1,10
7192334,226,0,0,0,0,0,1,1,1,1,1,5
7192595,101,1,1,1,1,1,1,1,1,1,1,10
7192745,284,1,1,1,1,1,1,1,1,1,1,10
7192776,800,1,1,1,1,1,1,1,1,1,1,10
7192781,80,1,1,1,1,1,1,1,1,1,1,10
7193148,782,1,1,1,1,1,1,1,1,1,1,10
7193469,490,1,1,1,1,1,1,1,1,1,1,10
7193840,523,1,1,1,1,1,1,1,1,1,1,10
7194339,278,1,1,1,1,1,1,1,1,1,1,10
7194693,930,0,0,0,1,1,1,1,1,1,1,7
7194723,405,1,1,1,1,1,1,1,1,1,1,10
7194752,926,0,0,0,0,0,1,1,1,1,1,5
7194873,49,1,1,1,1,1,1,1,1,1,1,10
7195013,431,1,1,1,1,1,1,1,1,1,1,10
7195081,144,1,1,1,1,1,1,1,1,1,1,10
7195484,196,1,1,1,1,1,1,1,1,1,1,10
7195887,191,1,1,1,1,1,1,1,1,1,1,10
7195902,920,0,0,0,1,1,1,1,1,1,1,7
7196000,300,1,1,1,1,1,1,1,1,1,1,10
7196290,259,1,1,1,1,1,1,1,1,1,1,10
7196681,173,0,0,0,0,0,1,1,1,1,1,5
7196766,272,1,1,1,1,1,1,1,1,1,1,10
7196996,871,1,1,1,1,1,1,1,1,1,1,10
7197890,731,0,0,0,0,0,1,1,1,1,1,5
7197984,871,1,1,1,1,1,1,1,1,1,1,10
7198039,605,0,0,0,1,1,1,1,1,1,1,7
7198500,386,1,1,1,1,1,1,1,1,1,1,10
7198780,940,1,1,1,1,1,1,1,1,1,1,10
7198809,802,0,0,0,1,1,1,1,1,1,1,7
7199043,296,1,1,1,1,1,1,1,1,1,1,10
7199328,386,1,1,1,1,1,1,1,1,1,1,10
7199651,436,0,0,0,1,1,1,1,1,1,1,7
7199713,241,1,1,1,1,1,1,1,1,1,1,10
7199885,515,1,1,1,1,1,1,1,1,1,1,10
7199932,786,0,0,0,1,1,1,1,1,1,1,7
7200054,622,0,0,0,1,1,1,1,1,1,1,7
7200738,922,0,0,0,0,0,1,1,1,1,1,5
7200768,433,1,1,1,1,1,1,1,1,1,1,10
7201094,506,1,1,1,1,1,1,1,1,1,1,10
7201199,282,1,1,1,1,1,1,1,1,1,1,10
7201756,234,0,1,1,1,1,1,1,1,1,1,9
7201900,504,1,1,1,1,1,1,1,1,1,1,10
7201947,900,0,0,0,0,1,1,1,1,1,1,6
7202670,750,1,1,1,1,1,1,1,1,1,1,10
7202811,104,1,1,1,1,1,1,1,1,1,1,10
7203073,775,1,1,1,1,1,1,1,1,1,1,10
7203214,71,1,1,1,1,1,1,1,1,1,1,10
7203417,327,1,1,1,1,1,1,1,1,1,1,10
7204020,207,1,1,1,1,1,1,1,1,1,1,10
7204137,530,1,1,1,1,1,1,1,1,1,1,10
7204155,402,1,1,1,1,1,1,1,1,1,1,10
7204350,857,1,1,1,1,1,1,1,1,1,1,10
7204423,606,1,1,1,1,1,1,1,1,1,1,10
7204424,410,0,0,0,0,1,1,1,1,1,1,6
7204890,156,1,1,1,1,1,1,1,1,1,1,10
7205547,129,0,0,0,0,0,1,1,1,1,1,5
7205632,490,1,1,1,1,1,1,1,1,1,1,10
7205690,250,1,1,1,1,1,1,1,1,1,1,10
7205709,322,1,1,1,1,1,1,1,1,1,1,10
7205872,284,1,1,1,1,1,1,1,1,1,1,10
7205880,300,1,1,1,1,1,1,1,1,1,1,10
7205890,441,1,1,1,1,1,1,1,1,1,1,10
7206035,303,1,1,1,1,1,1,1,1,1,1,10
7206365,757,1,1,1,1,1,1,1,1,1,1,10
7206438,469,1,1,1,1,1,1,1,1,1,1,10
7206516,704,0,0,0,0,0,1,1,1,1,1,5
7207484,143,1,1,1,1,1,1,1,1,1,1,10
7207502,330,1,1,1,1,1,1,1,1,1,1,10
7207566,285,1,1,1,1,1,1,1,1,1,1,10
7207589,290,0,0,0,1,1,1,1,1,1,1,7
7207647,541,1,1,1,1,1,1,1,1,1,1,10
7207936,427,0,0,1,1,1,1,1,1,1,1,8
7207977,337,1,1,1,1,1,1,1,1,1,1,10
7208050,303,1,1,1,1,1,1,1,1,1,1,10
7208051,559,0,0,0,0,0,1,1,1,1,1,5
7208380,85,1,1,1,1,1,1,1,1,1,1,10
7208395,506,0,0,0,1,1,1,1,1,1,1,7
7208498,122,1,1,1,1,1,1,1,1,1,1,10
7208598,880,0,0,0,0,1,1,1,1,1,1,6
7208920,490,0,0,0,1,1,1,1,1,1,1,7
7209186,301,1,1,1,1,1,1,1,1,1,1,10
7209260,880,0,0,0,0,1,1,1,1,1,1,6
7209344,426,1,1,1,1,1,1,1,1,1,1,10
7209480,19,1,1,1,1,1,1,1,1,1,1,10
7209816,930,0,1,1,1,1,1,1,1,1,1,9
7209997,322,1,1,1,1,1,1,1,1,1,1,10
7210975,985,1,1,1,1,1,1,1,1,1,1,10
7211201,600,1,1,1,1,1,1,1,1,1,1,10
7211283,376,1,1,1,1,1,1,1,1,1,1,10
7211361,770,0,0,0,0,1,1,1,1,1,1,6
7212139,391,0,1,1,1,1,1,1,1,1,1,9
7212215,189,1,1,1,1,1,1,1,1,1,1,10
7213040,957,0,1,1,1,1,1,1,1,1,1,9
7213216,600,1,1,1,1,1,1,1,1,1,1,10
7213288,940,1,1,1,1,1,1,1,1,1,1,10
7213684,993,0,0,0,0,0,1,1,1,1,1,5
7213691,940,1,1,1,1,1,1,1,1,1,1,10
7213693,77,0,0,0,0,1,1,1,1,1,1,6
7214076,731,1,1,1,1,1,1,1,1,1,1,10
7215231,386,1,1,1,1,1,1,1,1,1,1,10
7215726,453,0,0,0,1,1,1,1,1,1,1,7
7215747,761,1,1,1,1,1,1,1,1,1,1,10
7215861,804,1,1,1,1,1,1,1,1,1,1,10
7216005,290,1,1,1,1,1,1,1,1,1,1,10
7216408,296,1,1,1,1,1,1,1,1,1,1,10
7217617,299,1,1,1,1,1,1,1,1,1,1,10
7217723,705,0,0,0,0,0,1,1,1,1,1,5
7218365,302,1,1,1,1,1,1,1,1,1,1,10
7218387,604,1,1,1,1,1,1,1,1,1,1,10
7218826,371,1,1,1,1,1,1,1,1,1,1,10
7218858,500,1,1,1,1,1,1,1,1,1,1,10
7218995,362,0,0,0,1,1,1,1,1,1,1,7
7219632,383,1,1,1,1,1,1,1,1,1,1,10
7219664,641,1,1,1,1,1,1,1,1,1,1,10
7219977,154,1,1,1,1,1,1,1,1,1,1,10
7220035,372,1,1,1,1,1,1,1,1,1,1,10
7220140,701,1,1,1,1,1,1,1,1,1,1,10
7220470,319,1,1,1,1,1,1,1,1,1,1,10
7220588,597,1,1,1,1,1,1,1,1,1,1,10
7220783,570,1,1,1,1,1,1,1,1,1,1,10
7221276,296,1,1,1,1,1,1,1,1,1,1,10
7221647,370,1,1,1,1,1,1,1,1,1,1,10
7222485,190,1,1,1,1,1,1,1,1,1,1,10
7222567,296,1,1,1,1,1,1,1,1,1,1,10
7223355,470,1,1,1,1,1,1,1,1,1,1,10
7223518,956,1,1,1,1,1,1,1,1,1,1,10
7223845,276,0,0,0,0,0,1,1,1,1,1,5
7224179,305,0,0,0,1,1,1,1,1,1,1,7
7224545,300,0,1,1,1,1,1,1,1,1,1,9
7225773,291,1,1,1,1,1,1,1,1,1,1,10
7225781,940,1,1,1,1,1,1,1,1,1,1,10
7226483,377,1,1,1,1,1,1,1,1,1,1,10
7226515,157,1,1,1,1,1,1,1,1,1,1,10
7226520,327,1,1,1,1,1,1,1,1,1,1,10
7226560,970,1,1,1,1,1,1,1,1,1,1,10
7226652,925,0,0,0,0,1,1,1,1,1,1,6
7226750,759,1,1,1,1,1,1,1,1,1,1,10
7227307,423,1,1,1,1,1,1,1,1,1,1,10
7227321,157,1,1,1,1,1,1,1,1,1,1,10
7227434,119,1,1,1,1,1,1,1,1,1,1,10
7227739,297,0,0,0,1,1,1,1,1,1,1,7
7227769,974,1,1,1,1,1,1,1,1,1,1,10
7227796,940,1,1,1,1,1,1,1,1,1,1,10
7227801,859,1,1,1,1,1,1,1,1,1,1,10
7228095,284,0,0,0,1,1,1,1,1,1,1,7
7228204,907,1,1,1,1,1,1,1,1,1,1,10
7228240,144,1,1,1,1,1,1,1,1,1,1,10
7228643,190,1,1,1,1,1,1,1,1,1,1,10
7228933,165,1,1,1,1,1,1,1,1,1,1,10
7229304,297,1,1,1,1,1,1,1,1,1,1,10
7229413,922,1,1,1,1,1,1,1,1,1,1,10
7229518,128,1,1,1,1,1,1,1,1,1,1,10
7229554,152,0,1,1,1,1,1,1,1,1,1,9
